"TOA5","GCREW_MARSH_OUTLET","CR1000X","27811","CR1000X.Std.05.01","CPU:GCREW_MARSH_OUTLET_v4.2CURRENT.CR1X","40134","FLUX"
"TIMESTAMP","RECORD","CH4_ppm","CH4_ppm_sd","CH4L_ppm","CH4L_ppm_sd","CH4H_ppm","CH4H_ppm_sd","H2O_ppm","H2O_ppm_sd","cCO2_ppm","CCO2_ppm_sd","CH4d_ppm","CH4d_ppm_sd","CO2d_ppm","CO2d_ppm_sd","GasP_torr","GasP_torr_sd","GasT_C","GasT_C_sd","AmbT_C","AmbT_C_sd","RD0_us","RD0_us_sd","RD1_us","RD1_us_sd","Fit_Flag","MIU_VALVE","LGR_Time","MIU_DESC"
"2023-04-18 17:10:00",10582,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:10:10",10583,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:10:20",10584,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:10:30",10585,3,0,"NAN",53.54592,0.02258911,2875.568,43.66142,763.7791,3.698726,53.70034,0.02214833,765.9818,3.706705,139.1087,0.01109945,28.20854,0.0005812938,27.69352,0.004664834,10.04693,0.002939899,7.190488,0.00231459,3,0,"NAN"," 1.690587e-03",""
"2023-04-18 17:10:40",10586,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:10:50",10587,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:11:00",10588,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:11:10",10589,3,0,"NAN",53.50542,0.01376271,2903.242,16.06497,789.2899,3.876199,53.66121,0.01375981,791.5881,3.88487,139.1072,0.013335,28.21111,0.0003736695,27.69528,0.005831542,10.04865,0.002848414,7.190228,0.002538762,3,0,"NAN"," 2.269050e-03",""
"2023-04-18 17:11:20",10590,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:11:30",10591,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:11:40",10592,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:11:50",10593,3,0,"NAN",53.4744,0.01835236,2906.391,38.56114,816.8652,4.316915,53.63027,0.018188,819.2463,4.336695,139.095,0.01863743,28.2133,0.0003073599,27.69917,0.006047427,10.0471,0.002314446,7.190025,0.002626864,3,0,"NAN"," 2.134723e-03",""
"2023-04-18 17:12:00",10594,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:12:10",10595,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:12:20",10596,3,0,"NAN",53.43776,0.01902478,2904.58,33.43251,846.0187,4.337703,53.59342,0.01977387,848.4832,4.350782,139.1073,0.01415963,28.2161,0.000541887,27.67432,0.004465092,10.04873,0.002451182,7.190923,0.001989596,3,0,"NAN"," 2.510696e-03",""
"2023-04-18 17:12:30",10597,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:12:40",10598,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:12:50",10599,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:13:00",10600,3,0,"NAN",53.41984,0.01752897,2895.916,40.95035,875.9155,4.500609,53.57499,0.01700383,878.4594,4.519841,139.094,0.02182198,28.21858,0.0004741953,27.68336,0.007454905,10.04719,0.002344115,7.190705,0.002218687,3,0,"NAN"," 2.401049e-03",""
"2023-04-18 17:13:10",10601,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:13:20",10602,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:13:30",10603,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:13:40",10604,3,0,"NAN",53.39929,0.0168181,2901.711,34.43836,906.6942,4.392007,53.55469,0.01618209,909.3328,4.408629,139.0926,0.0186221,28.22013,0.0002259005,27.67762,0.004664156,10.04611,0.002649511,7.190963,0.001963851,3,0,"NAN"," 2.815797e-03",""
"2023-04-18 17:13:50",10605,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:14:00",10606,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:14:10",10607,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:14:20",10608,3,0,"NAN",53.36138,0.01876333,2897.608,39.26987,937.701,4.695896,53.51645,0.01878038,940.426,4.698832,139.0972,0.01805035,28.2224,0.0004648454,27.66913,0.005301354,10.04768,0.003242083,7.190841,0.002394413,3,0,"NAN"," 2.377692e-03",""
"2023-04-18 17:14:30",10609,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:14:40",10610,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:14:50",10611,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:15:00",10612,3,0,"NAN",53.33414,0.0192789,2908.522,45.17727,970.345,5.049667,53.48971,0.02011802,973.1755,5.048119,139.1001,0.01676548,28.22443,0.0004744863,27.67163,0.005703885,10.04764,0.002953844,7.190056,0.002766028,3,0,"NAN"," 2.050519e-03",""
"2023-04-18 17:15:10",10613,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:15:20",10614,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:15:30",10615,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:15:40",10616,3,0,"NAN",53.32328,0.02083206,2912.797,41.3076,1004.01,5.213279,53.47905,0.02087317,1006.943,5.225287,139.1015,0.01819853,28.22594,0.0003684055,27.68435,0.005650713,10.0474,0.002801473,7.190422,0.002351063,3,0,"NAN"," 2.391513e-03",""
"2023-04-18 17:15:50",10617,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:16:00",10618,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:16:10",10619,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:16:20",10620,3,0,"NAN",53.29332,0.01206054,2894.706,34.61696,1038.805,5.342278,53.44804,0.01165036,1041.82,5.362516,139.1078,0.01353793,28.22812,0.0003661049,27.68183,0.00328234,10.04792,0.002612229,7.190867,0.002344923,3,0,"NAN"," 2.186891e-03",""
"2023-04-18 17:16:30",10621,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:16:40",10622,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:16:50",10623,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:17:00",10624,3,0,"NAN",53.2837,0.01921182,2903.597,35.45464,1074.027,5.484558,53.43886,0.01957053,1077.155,5.492228,139.1,0.0189402,28.23034,0.0004282386,27.68875,0.004247641,10.04747,0.0022108,7.19028,0.002031999,3,0,"NAN"," 2.540341e-03",""
"2023-04-18 17:17:10",10625,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:17:20",10626,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:17:30",10627,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:17:40",10628,3,0,"NAN",53.26737,0.02686172,2922.255,35.99543,1108.741,5.167911,53.42349,0.02720351,1111.991,5.192765,139.103,0.01627503,28.23267,0.0003793115,27.69154,0.008016488,10.04712,0.002991774,7.189136,0.002600053,3,0,"NAN"," 1.992467e-03",""
"2023-04-18 17:17:50",10629,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:18:00",10630,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:18:10",10631,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:18:20",10632,3,0,"NAN",53.25432,0.01852363,2905.835,37.71518,1140.61,4.483797,53.40952,0.01890319,1143.934,4.492677,139.1001,0.0129998,28.23616,0.0004389566,27.70237,0.006183958,10.04698,0.002592528,7.190858,0.001828633,3,0,"NAN"," 2.376938e-03",""
"2023-04-18 17:18:30",10633,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:18:40",10634,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:18:50",10635,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:19:00",10636,3,0,"NAN",53.24496,0.02084585,2913.957,40.04032,1170.025,3.936614,53.40057,0.02094011,1173.445,3.944743,139.1044,0.01537485,28.23905,0.0004428245,27.70755,0.004345747,10.04786,0.003198517,7.190291,0.002024145,3,0,"NAN"," 1.833316e-03",""
"2023-04-18 17:19:10",10637,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:19:20",10638,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:19:30",10639,3,0,"NAN",53.23756,0.01647422,2904.555,31.21248,1195.258,3.538088,53.39265,0.01682067,1198.74,3.556249,139.1062,0.01162905,28.24091,0.0003549101,27.70894,0.003418275,10.04738,0.0020196,7.190458,0.002061417,3,0,"NAN"," 1.645992e-03",""
"2023-04-18 17:19:40",10640,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:19:50",10641,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:20:00",10642,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:20:10",10643,3,0,"NAN",53.23766,0.01962372,2904.645,35.79878,1216.972,3.302984,53.39275,0.01935465,1220.517,3.303669,139.1008,0.01829517,28.24442,0.0005388877,27.71087,0.004193697,10.04736,0.003040874,7.19094,0.002171312,3,0,"NAN"," 2.102743e-03",""
"2023-04-18 17:20:20",10644,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:20:30",10645,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:20:40",10646,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:20:50",10647,3,0,"NAN",53.23795,0.01997798,2902.785,40.7127,1236.938,2.723687,53.39294,0.01978047,1240.539,2.72126,139.1031,0.01802809,28.24776,0.0005896312,27.71526,0.00588311,10.04541,0.002720899,7.188834,0.001892024,3,0,"NAN"," 2.479244e-03",""
"2023-04-18 17:21:00",10648,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:21:10",10649,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:21:20",10650,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:21:30",10651,3,0,"NAN",53.2212,0.01559024,2909.856,37.09782,1254.966,2.634561,53.37651,0.01656419,1258.629,2.6539,139.1057,0.0122878,28.25033,0.0006465123,27.71935,0.00722255,10.0466,0.002439041,7.189597,0.002160385,3,0,"NAN"," 2.445922e-03",""
"2023-04-18 17:21:40",10652,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:21:50",10653,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:22:00",10654,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:22:10",10655,3,0,"NAN",53.21546,0.01852392,2922.876,27.01818,1272.483,2.761599,53.37146,0.01847211,1276.214,2.764268,139.1044,0.01504659,28.25383,0.0005182214,27.71806,0.005480562,10.04657,0.001561061,7.189136,0.001810538,3,0,"NAN"," 1.847156e-03",""
"2023-04-18 17:22:20",10656,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:22:30",10657,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:22:40",10658,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:22:50",10659,3,0,"NAN",53.21833,0.01790007,2925.778,36.62504,1290.616,2.271984,53.3745,0.01814988,1294.403,2.289232,139.1064,0.009978134,28.25656,0.0004614769,27.7192,0.005512726,10.04621,0.00248324,7.189298,0.002030916,3,0,"NAN"," 2.246961e-03",""
"2023-04-18 17:23:00",10660,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:23:10",10661,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:23:20",10662,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:23:30",10663,3,0,"NAN",53.21819,0.01891794,2906.46,41.14869,1308.844,2.722843,53.37332,0.01952466,1312.66,2.745748,139.0994,0.01941747,28.25888,0.0007292176,27.72511,0.005292226,10.04573,0.002385109,7.188428,0.002118837,3,0,"NAN"," 2.017476e-03",""
"2023-04-18 17:23:40",10664,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:23:50",10665,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:24:00",10666,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:24:10",10667,3,0,"NAN",53.2117,0.0272403,2935.254,37.18248,1328.479,2.98574,53.36835,0.02700077,1332.39,3.006847,139.1055,0.01274104,28.26239,0.0005288832,27.74237,0.004914395,10.04697,0.003123923,7.189619,0.002095629,3,0,"NAN"," 2.609621e-03",""
"2023-04-18 17:24:20",10668,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:24:30",10669,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:24:40",10670,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:24:50",10671,3,0,"NAN",53.2096,0.01495969,2940.174,19.95249,1349.987,3.412459,53.36651,0.0148723,1353.967,3.419555,139.1057,0.01201544,28.26533,0.0003682431,27.72583,0.00696841,10.0465,0.003055087,7.190228,0.002289728,3,0,"NAN"," 2.609561e-03",""
"2023-04-18 17:25:00",10672,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:25:10",10673,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:25:20",10674,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:25:30",10675,3,0,"NAN",53.20372,0.02091585,2943.739,32.33716,1373.437,3.527438,53.3608,0.02113754,1377.492,3.535997,139.1064,0.01197778,28.26788,0.0006120439,27.72557,0.005329819,10.04783,0.002672604,7.189303,0.002626338,3,0,"NAN"," 1.952988e-03",""
"2023-04-18 17:25:40",10676,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:25:50",10677,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:26:00",10678,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:26:10",10679,3,0,"NAN",53.21623,0.02241929,2926.889,35.80655,1399.721,4.158108,53.37245,0.02225583,1403.83,4.160816,139.0995,0.01828328,28.27084,0.0005161622,27.7151,0.005704476,10.04653,0.003237015,7.190003,0.001564224,3,0,"NAN"," 2.012068e-03",""
"2023-04-18 17:26:20",10680,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:26:30",10681,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 17:26:40",10682,3,0,"NAN",53.21917,0.02351426,2942.133,33.78755,1429.65,4.986408,53.37621,0.02442493,1433.869,5.002903,139.1028,0.01723908,28.27317,0.0004479211,27.72147,0.004003395,10.04672,0.002882782,7.188699,0.001941652,3,0,"NAN"," 2.201679e-03",""
