"TOA5","MGEO_SERC","CR1000X","50443","CR1000X.8.5.0","CPU:MGEO_SERCv31INT.CR1X","63885","MetTable"
"TIMESTAMP","RECORD","Wind_direction_avg","Wind_direction_min","Wind_direction_max","Wind_speed_avg","Wind_speed_max","Wind_speed_min","Wind_speed_avg_mph","Wind_speed_max_mph","Wind_speed_min_mph","Air_Temperature","Relative_Humidity","Air_Pressure","Air_Pressure_bar","Rain_Accumulation","Rain_Accumulation_in","Rain_Intensity","Rain_Intensity_in_hr","PAR_Den_A","PAR_Den_B","Barometric_Pressure_PB110B"
"TS","RN","degrees","degrees","degrees","m/s","m/s","m/s","","","","Celsius","%RH","Pascal","","mm","","mm/h","","micromols/s/m^2","micromols/s/m^2","mbar"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-05-03 18:30:00",11286,279,259,314,1.5,2.3,0.9,3.35535,5.14487,2.01321,15.7,24.8,101370,1.0137,0.2,0.007874016,0,0,0,0,1001.02
"2026-05-03 18:36:00",11287,295,260,336,0.9,1.5,0.6,2.01321,3.35535,1.34214,15.4,27.3,101370,1.0137,0.2,0.007874016,0,0,0,0,1001.018
"2026-05-03 18:42:00",11288,308,275,332,0.6,0.9,0.3,1.34214,2.01321,0.67107,15,30,101380,1.0138,0.2,0.007874016,0,0,0,0,1001.064
"2026-05-03 18:48:00",11289,342,4,310,0.6,1,0.3,1.34214,2.2369,0.67107,14.5,27.5,101380,1.0138,0.2,0.007874016,0,0,0,0,1001.162
"2026-05-03 18:54:00",11290,315,268,350,0.5,0.9,0.2,1.11845,2.01321,0.44738,14,31.6,101390,1.0139,0.2,0.007874016,0,0,0,0,1001.236
"2026-05-03 19:00:00",11291,292,270,313,0.8,1.2,0.4,1.78952,2.68428,0.8947601,13.6,35.1,101400,1.014,0.2,0.007874016,0,0,0,0,1001.285
"2026-05-03 19:06:00",11292,273,249,296,0.9,1.2,0.2,2.01321,2.68428,0.44738,13.3,32.7,101400,1.014,0.2,0.007874016,0,0,0,0,1001.307
"2026-05-03 19:12:00",11293,291,273,314,0.7,0.9,0.5,1.56583,2.01321,1.11845,13.1,34.5,101410,1.0141,0.2,0.007874016,0,0,0,0,1001.417
"2026-05-03 19:18:00",11294,292,223,344,0.5,0.7,0,1.11845,1.56583,0,12.8,35.6,101410,1.0141,0.2,0.007874016,0,0,0,0,1001.422
"2026-05-03 19:24:00",11295,329,304,353,0.4,0.7,0.1,0.8947601,1.56583,0.22369,12.6,39.8,101410,1.0141,0.2,0.007874016,0,0,0,0,1001.453
"2026-05-03 19:30:00",11296,294,261,331,0.7,0.9,0.5,1.56583,2.01321,1.11845,12.3,39.5,101420,1.0142,0.2,0.007874016,0,0,0,0,1001.544
"2026-05-03 19:36:00",11297,293,1,234,0.5,0.8,0,1.11845,1.78952,0,12.1,38.1,101430,1.0143,0.2,0.007874016,0,0,0,0.01487857,1001.626
"2026-05-03 19:42:00",11298,303,270,345,0.4,0.6,0.1,0.8947601,1.34214,0.22369,11.8,41.3,101440,1.0144,0.2,0.007874016,0,0,0,0.03122749,1001.744
"2026-05-03 19:48:00",11299,293,249,329,0.4,1,0,0.8947601,2.2369,0,11.5,43.6,101450,1.0145,0.2,0.007874016,0,0,0,0.04337726,1001.822
"2026-05-03 19:54:00",11300,280,237,304,0.6,1,0.2,1.34214,2.2369,0.44738,11.3,41.1,101450,1.0145,0.2,0.007874016,0,0,0,0.04652357,1001.818
"2026-05-03 20:00:00",11301,302,228,335,0.7,1.1,0.3,1.56583,2.46059,0.67107,11.2,43.5,101450,1.0145,0.2,0.007874016,0,0,0,0.02127414,1001.766
"2026-05-03 20:06:00",11302,318,270,356,0.5,0.8,0.2,1.11845,1.78952,0.44738,11,45.3,101440,1.0144,0.2,0.007874016,0,0,0,0.03046508,1001.868
"2026-05-03 20:12:00",11303,273,254,299,0.8,1.1,0.4,1.78952,2.46059,0.8947601,10.7,46.4,101450,1.0145,0.2,0.007874016,0,0,0,0.04888332,1001.865
"2026-05-03 20:18:00",11304,350,19,329,0.4,0.6,0.2,0.8947601,1.34214,0.44738,10.5,46.8,101450,1.0145,0.2,0.007874016,0,0,0,0.007853768,1001.902
"2026-05-03 20:24:00",11305,345,35,319,0.3,0.5,0.2,0.67107,1.11845,0.44738,10.2,47.4,101460,1.0146,0.2,0.007874016,0,0,0,0.05923605,1001.952
"2026-05-03 20:30:00",11306,313,272,355,0.2,0.4,0,0.44738,0.8947601,0,10,48.7,101470,1.0147,0.2,0.007874016,0,0,0,0.03456143,1002.04
"2026-05-03 20:36:00",11307,294,263,331,0.6,0.8,0.1,1.34214,1.78952,0.22369,9.6,50.4,101470,1.0147,0.2,0.007874016,0,0,0,0.050154,1002.028
"2026-05-03 20:42:00",11308,285,6,200,0.7,1.2,0.1,1.56583,2.68428,0.22369,9.6,50.3,101470,1.0147,0.2,0.007874016,0,0,0,0.03949276,1002.119
"2026-05-03 20:48:00",11309,276,238,306,1,1.4,0.6,2.2369,3.13166,1.34214,9.5,49.6,101470,1.0147,0.2,0.007874016,0,0,0,0.04939763,1002.121
"2026-05-03 20:54:00",11310,287,256,326,0.8,1.2,0.3,1.78952,2.68428,0.67107,9.4,50.4,101470,1.0147,0.2,0.007874016,0,0,0,0.05654962,1002.144
"2026-05-03 21:00:00",11311,299,15,139,0.4,0.7,0,0.8947601,1.56583,0,9.6,50.8,101480,1.0148,0.2,0.007874016,0,0,0,0.04163469,1002.138
"2026-05-03 21:06:00",11312,265,213,310,0.3,0.6,0.2,0.67107,1.34214,0.44738,9.4,50,101490,1.0149,0.2,0.007874016,0,0,0,0.02880121,1002.261
"2026-05-03 21:12:00",11313,240,62,148,0.4,0.8,0,0.8947601,1.78952,0,9.3,52.8,101490,1.0149,0.2,0.007874016,0,0,0,0.0520418,1002.285
"2026-05-03 21:18:00",11314,312,79,157,0.5,0.8,0,1.11845,1.78952,0,9.3,54.6,101490,1.0149,0.2,0.007874016,0,0,0,0.02600577,1002.278
"2026-05-03 21:24:00",11315,314,282,356,0.5,0.7,0.2,1.11845,1.56583,0.44738,8.9,52.3,101490,1.0149,0.2,0.007874016,0,0,0,0.06909256,1002.25
"2026-05-03 21:30:00",11316,318,286,350,0.6,0.9,0.4,1.34214,2.01321,0.8947601,9,51.8,101490,1.0149,0.2,0.007874016,0,0,0,0.02221204,1002.252
"2026-05-03 21:36:00",11317,336,11,275,0.4,0.6,0.2,0.8947601,1.34214,0.44738,8.6,53.6,101480,1.0148,0.2,0.007874016,0,0,0,0.03578371,1002.237
"2026-05-03 21:42:00",11318,350,2,331,0.8,1.1,0.6,1.78952,2.46059,1.34214,8.3,52.5,101480,1.0148,0.2,0.007874016,0,0,0,0.04527719,1002.285
"2026-05-03 21:48:00",11319,263,184,292,0.4,0.8,0.1,0.8947601,1.78952,0.22369,8.3,55.1,101490,1.0149,0.2,0.007874016,0,0,0,0.03825235,1002.263
"2026-05-03 21:54:00",11320,297,264,327,0.7,0.9,0.5,1.56583,2.01321,1.11845,8.5,56,101490,1.0149,0.2,0.007874016,0,0,0,0.02439024,1002.314
"2026-05-03 22:00:00",11321,296,48,258,0.9,1.3,0.2,2.01321,2.90797,0.44738,8.5,57.5,101490,1.0149,0.2,0.007874016,0,0,0,0.01764378,1002.304
"2026-05-03 22:06:00",11322,299,273,324,0.9,1.4,0.6,2.01321,3.13166,1.34214,8.5,55.6,101490,1.0149,0.2,0.007874016,0,0,0,0.05205407,1002.348
"2026-05-03 22:12:00",11323,306,258,353,0.7,1,0.2,1.56583,2.2369,0.44738,8.2,56.1,101490,1.0149,0.2,0.007874016,0,0,0,0.03353894,1002.37
"2026-05-03 22:18:00",11324,255,227,311,0.9,1.8,0,2.01321,4.02642,0,8.4,56.4,101500,1.015,0.2,0.007874016,0,0,0,0.04676577,1002.409
"2026-05-03 22:24:00",11325,252,154,310,1.1,1.9,0.2,2.46059,4.25011,0.44738,8.8,54.1,101510,1.0151,0.2,0.007874016,0,0,0,0.03194765,1002.492
"2026-05-03 22:30:00",11326,264,147,355,0.6,0.9,0.1,1.34214,2.01321,0.22369,9.3,55.3,101510,1.0151,0.2,0.007874016,0,0,0,0.04021893,1002.551
"2026-05-03 22:36:00",11327,266,44,116,0.6,1.4,0,1.34214,3.13166,0,9.2,56.9,101520,1.0152,0.2,0.007874016,0,0,0,0.05211451,1002.564
"2026-05-03 22:42:00",11328,261,208,301,1.1,1.7,0.5,2.46059,3.80273,1.11845,9.3,51.2,101510,1.0151,0.2,0.007874016,0,0,0,0.04067871,1002.543
"2026-05-03 22:48:00",11329,259,227,309,2,3,0.4,4.4738,6.7107,0.8947601,10.2,46.2,101520,1.0152,0.2,0.007874016,0,0,0,0.04166497,1002.668
"2026-05-03 22:54:00",11330,266,136,326,2.2,3.3,0.1,4.92118,7.38177,0.22369,10.8,44.3,101520,1.0152,0.2,0.007874016,0,0,0,0.04212482,1002.69
"2026-05-03 23:00:00",11331,272,238,291,2.2,3.1,1.3,4.92118,6.93439,2.90797,11.3,42.3,101530,1.0153,0.2,0.007874016,0,0,0,0.05543631,1002.733
"2026-05-03 23:06:00",11332,269,251,291,2.2,2.7,1.2,4.92118,6.03963,2.68428,11.4,41.4,101540,1.0154,0.2,0.007874016,0,0,0,0.04179811,1002.742
"2026-05-03 23:12:00",11333,265,248,284,2.3,2.9,1.7,5.14487,6.48701,3.80273,11.4,42.4,101540,1.0154,0.2,0.007874016,0,0,0,0.06139027,1002.773
"2026-05-03 23:18:00",11334,275,246,302,2.3,3.2,1.4,5.14487,7.158081,3.13166,11.4,40.6,101540,1.0154,0.2,0.007874016,0,0,0,0.01422515,1002.808
"2026-05-03 23:24:00",11335,268,245,289,2.1,2.7,1.4,4.69749,6.03963,3.13166,11.4,40.6,101540,1.0154,0.2,0.007874016,0,0,0,0.02831117,1002.73
"2026-05-03 23:30:00",11336,268,240,300,1.9,2.6,1.2,4.25011,5.81594,2.68428,11.4,43.5,101530,1.0153,0.2,0.007874016,0,0,0,0.04545877,1002.667
"2026-05-03 23:36:00",11337,264,236,300,2.1,2.8,1.2,4.69749,6.26332,2.68428,11.4,43.6,101530,1.0153,0.2,0.007874016,0,0,0,0.03177212,1002.701
"2026-05-03 23:42:00",11338,279,252,301,2,3,1.2,4.4738,6.7107,2.68428,11.5,42.2,101540,1.0154,0.2,0.007874016,0,0,0,0.03441625,1002.732
"2026-05-03 23:48:00",11339,254,231,292,1.6,2.1,1,3.57904,4.69749,2.2369,11.7,42.8,101530,1.0153,0.2,0.007874016,0,0,0,0.02587275,1002.703
"2026-05-03 23:54:00",11340,264,246,288,1.7,2.6,1.2,3.80273,5.81594,2.68428,11.7,43.3,101530,1.0153,0.2,0.007874016,0,0,0,0.01767406,1002.661
"2026-05-04 00:00:00",11341,257,239,282,1.8,2.5,1.2,4.02642,5.59225,2.68428,11.6,43.9,101530,1.0153,0.2,0.007874016,0,0,0,0.03909352,1002.685
"2026-05-04 00:06:00",11342,254,215,297,1.5,2.1,0.5,3.35535,4.69749,1.11845,11.6,44.2,101540,1.0154,0,0,0,0,0,0.01686328,1002.717
"2026-05-04 00:12:00",11343,261,237,280,2,2.7,1.1,4.4738,6.03963,2.46059,11.6,43.1,101540,1.0154,0,0,0,0,0,0.006849378,1002.793
"2026-05-04 00:18:00",11344,262,236,297,1.4,2.3,0.5,3.13166,5.14487,1.11845,11.7,44.5,101540,1.0154,0,0,0,0,0,0.05124327,1002.678
"2026-05-04 00:24:00",11345,271,253,292,2,2.9,1.3,4.4738,6.48701,2.90797,11.7,43,101540,1.0154,0,0,0,0,0,0.02962417,1002.709
"2026-05-04 00:30:00",11346,255,221,295,1.9,2.5,0.3,4.25011,5.59225,0.67107,11.6,45.1,101540,1.0154,0,0,0,0,0,0.03552364,1002.739
"2026-05-04 00:36:00",11347,255,230,301,1.8,2.4,0.7,4.02642,5.36856,1.56583,11.8,46.2,101540,1.0154,0,0,0,0,0,0.02362793,1002.724
"2026-05-04 00:42:00",11348,270,243,290,1.8,2.3,1.3,4.02642,5.14487,2.90797,11.9,45.6,101540,1.0154,0,0,0,0,0,0.02518901,1002.781
"2026-05-04 00:48:00",11349,256,238,278,1.9,2.5,1.3,4.25011,5.59225,2.90797,12,45.2,101540,1.0154,0,0,0,0,0,0.01086101,1002.736
"2026-05-04 00:54:00",11350,259,239,278,2.1,2.6,1.5,4.69749,5.81594,3.35535,12.1,43.9,101540,1.0154,0,0,0,0,0,0.005984143,1002.792
"2026-05-04 01:00:00",11351,254,232,297,2.5,3.7,1.5,5.59225,8.27653,3.35535,12.1,44.4,101550,1.0155,0,0,0,0,0,0.01110907,1002.853
"2026-05-04 01:06:00",11352,265,225,282,2.6,3.7,1.4,5.81594,8.27653,3.13166,12.1,43.3,101550,1.0155,0,0,0,0,0,0.02078412,1002.902
"2026-05-04 01:12:00",11353,251,218,281,2.3,3.2,1.3,5.14487,7.158081,2.90797,12.3,44.7,101560,1.0156,0,0,0,0,0,0.01803711,1002.951
"2026-05-04 01:18:00",11354,245,124,284,2.2,3.4,0.2,4.92118,7.605461,0.44738,12.3,44,101550,1.0155,0,0,0,0,0,0.01159918,1002.842
"2026-05-04 01:24:00",11355,253,225,284,2,2.9,0.3,4.4738,6.48701,0.67107,12.4,46.5,101540,1.0154,0,0,0,0,0,0.003188718,1002.734
"2026-05-04 01:30:00",11356,264,244,290,2.6,3.4,1.5,5.81594,7.605461,3.35535,12.4,42.8,101540,1.0154,0,0,0,0,0,0.03512429,1002.781
"2026-05-04 01:36:00",11357,253,229,275,2.6,3.6,1.6,5.81594,8.05284,3.57904,12.4,44.8,101550,1.0155,0,0,0,0,0,0.00437465,1002.777
"2026-05-04 01:42:00",11358,253,222,283,2.5,3.6,1.5,5.59225,8.05284,3.35535,12.3,44,101540,1.0154,0,0,0,0,0,0.008640392,1002.755
"2026-05-04 01:48:00",11359,253,224,310,2.5,4.1,1.2,5.59225,9.17129,2.68428,12.4,45.7,101540,1.0154,0,0,0,0,0,0,1002.775
"2026-05-04 01:54:00",11360,253,237,270,2.2,2.8,1.7,4.92118,6.26332,3.80273,12.4,45.8,101540,1.0154,0,0,0,0,0,0.02561865,1002.769
"2026-05-04 02:00:00",11361,264,243,288,2.3,3.2,0.8,5.14487,7.158081,1.78952,12.4,46.8,101530,1.0153,0,0,0,0,0,0.0397471,1002.657
"2026-05-04 02:06:00",11362,263,240,283,2.3,3.4,0.7,5.14487,7.605461,1.56583,12.4,43.4,101540,1.0154,0,0,0,0,0,0.009886846,1002.682
"2026-05-04 02:12:00",11363,242,214,261,2.1,3,1,4.69749,6.7107,2.2369,12.3,45.9,101530,1.0153,0,0,0,0,0,0.007484722,1002.601
"2026-05-04 02:18:00",11364,233,204,257,2.3,3.1,1.5,5.14487,6.93439,3.35535,12.4,44.9,101530,1.0153,0,0,0,0,0,0.005947832,1002.586
"2026-05-04 02:24:00",11365,222,168,255,1.8,2.9,0.7,4.02642,6.48701,1.56583,12.5,46,101520,1.0152,0,0,0,0,0,0.03379316,1002.591
"2026-05-04 02:30:00",11366,226,145,262,2.3,3.1,0.7,5.14487,6.93439,1.56583,12.5,44.9,101530,1.0153,0,0,0,0,0,0.007654131,1002.546
"2026-05-04 02:36:00",11367,217,134,254,2.2,3.6,0.5,4.92118,8.05284,1.11845,12.5,47.8,101510,1.0151,0,0,0,0,0,0.004495666,1002.527
"2026-05-04 02:42:00",11368,217,203,239,2.6,3.4,2,5.81594,7.605461,4.4738,12.5,44.5,101520,1.0152,0,0,0,0,0,0.03153622,1002.609
"2026-05-04 02:48:00",11369,212,189,234,2.6,3.6,1.7,5.81594,8.05284,3.80273,12.5,47,101520,1.0152,0,0,0,0,0,0,1002.559
"2026-05-04 02:54:00",11370,215,185,229,3.2,4.6,2.1,7.158081,10.28974,4.69749,12.5,44.2,101510,1.0151,0,0,0,0,0,0.03680637,1002.423
"2026-05-04 03:00:00",11371,213,202,226,3.4,4.3,2.4,7.605461,9.61867,5.36856,12.4,44.4,101510,1.0151,0,0,0,0,0,0,1002.412
"2026-05-04 03:06:00",11372,238,219,264,2.6,3.6,1.8,5.81594,8.05284,4.02642,12.5,50.1,101510,1.0151,0,0,0,0,0,0.008743248,1002.372
"2026-05-04 03:12:00",11373,218,198,244,3,4,1.9,6.7107,8.9476,4.25011,12.6,45.3,101510,1.0151,0,0,0,0,0,0.006534743,1002.421
"2026-05-04 03:18:00",11374,241,213,268,2.6,4.3,1.5,5.81594,9.61867,3.35535,12.6,44.8,101510,1.0151,0,0,0,0,0,0.00664972,1002.418
"2026-05-04 03:24:00",11375,229,214,244,3.5,4.6,2.4,7.82915,10.28974,5.36856,12.7,44.5,101520,1.0152,0,0,0,0,0,0.0276154,1002.498
"2026-05-04 03:30:00",11376,222,203,258,2.9,3.8,1.9,6.48701,8.50022,4.25011,12.7,45.7,101520,1.0152,0,0,0,0,0,0.006958303,1002.465
"2026-05-04 03:36:00",11377,259,234,278,2.1,2.9,1.1,4.69749,6.48701,2.46059,12.7,46.5,101520,1.0152,0,0,0,0,0,0,1002.535
"2026-05-04 03:42:00",11378,233,204,271,2.4,3.5,1.5,5.36856,7.82915,3.35535,12.8,45.6,101510,1.0151,0,0,0,0,0,0.01271253,1002.433
"2026-05-04 03:48:00",11379,217,200,241,3.4,4.6,2.1,7.605461,10.28974,4.69749,12.7,44.4,101500,1.015,0,0,0,0,0,0.02233916,1002.54
"2026-05-04 03:54:00",11380,228,212,238,4.6,5.5,3.1,10.28974,12.30295,6.93439,12.8,44.4,101510,1.0151,0,0,0,0,0,0,1002.385
"2026-05-04 04:00:00",11381,224,197,253,2.8,4.8,1.2,6.26332,10.73712,2.68428,12.7,47.5,101510,1.0151,0,0,0,0,0,0.03399886,1002.407
"2026-05-04 04:06:00",11382,220,199,241,4.2,5.4,2.9,9.39498,12.07926,6.48701,12.7,46.6,101510,1.0151,0,0,0,0,0,0.03631631,1002.385
"2026-05-04 04:12:00",11383,225,208,239,4.1,4.9,3.5,9.17129,10.96081,7.82915,12.3,46.2,101510,1.0151,0,0,0,0,0,0.01789797,1002.389
"2026-05-04 04:18:00",11384,251,216,272,3.1,3.9,2.5,6.93439,8.72391,5.59225,12.5,46.4,101510,1.0151,0,0,0,0,0,0.001676043,1002.516
"2026-05-04 04:24:00",11385,230,196,260,2.5,4.1,1.5,5.59225,9.17129,3.35535,12.5,50.1,101510,1.0151,0,0,0,0,0,0.04361952,1002.429
"2026-05-04 04:30:00",11386,237,221,278,3.6,4.6,2.5,8.05284,10.28974,5.59225,12.4,48,101510,1.0151,0,0,0,0,0,0,1002.445
"2026-05-04 04:36:00",11387,231,200,258,2.9,4,1.9,6.48701,8.9476,4.25011,12.3,49.5,101510,1.0151,0,0,0,0,0,0,1002.504
"2026-05-04 04:42:00",11388,232,187,262,2.8,3.9,1.5,6.26332,8.72391,3.35535,12.2,50.4,101510,1.0151,0,0,0,0,0,0,1002.336
"2026-05-04 04:48:00",11389,219,199,236,3.6,4.8,1.2,8.05284,10.73712,2.68428,12.2,49.4,101500,1.015,0,0,0,0,0,0,1002.282
"2026-05-04 04:54:00",11390,230,207,253,4.2,5.3,3.1,9.39498,11.85557,6.93439,12.1,49.6,101490,1.0149,0,0,0,0,0,0,1002.213
"2026-05-04 05:00:00",11391,221,200,238,4.8,6.2,3.7,10.73712,13.86878,8.27653,11.7,49.1,101490,1.0149,0,0,0,0,0,0,1002.19
"2026-05-04 05:06:00",11392,234,215,252,4.9,6.5,3.2,10.96081,14.53985,7.158081,11.7,48.6,101490,1.0149,0,0,0,0,0,0,1002.194
"2026-05-04 05:12:00",11393,222,205,251,4.9,6.1,3.9,10.96081,13.64509,8.72391,12,48.2,101490,1.0149,0,0,0,0,0,0,1002.155
"2026-05-04 05:18:00",11394,240,210,267,4.5,6.3,1.7,10.06605,14.09247,3.80273,12,48.9,101490,1.0149,0,0,0,0,0,0,1002.133
"2026-05-04 05:24:00",11395,244,204,275,3.9,5.9,2.2,8.72391,13.19771,4.92118,11.7,48.1,101480,1.0148,0,0,0,0,0,0,1002.132
"2026-05-04 05:30:00",11396,234,192,270,3.3,4.8,0.9,7.38177,10.73712,2.01321,12,47.9,101480,1.0148,0,0,0,0,0,0,1002.119
"2026-05-04 05:36:00",11397,242,209,276,3.1,4,2.1,6.93439,8.9476,4.69749,12.1,48,101490,1.0149,0,0,0,0,0,0,1002.173
"2026-05-04 05:42:00",11398,257,212,293,3.9,5.6,1.2,8.72391,12.52664,2.68428,12.1,46.6,101490,1.0149,0,0,0,0,0,0,1002.254
"2026-05-04 05:48:00",11399,257,230,283,3.7,4.7,2.8,8.27653,10.51343,6.26332,12,46.2,101490,1.0149,0,0,0,0,0,0,1002.271
"2026-05-04 05:54:00",11400,234,212,263,3.5,4.7,2.3,7.82915,10.51343,5.14487,11.7,46.5,101490,1.0149,0,0,0,0,0,0,1002.258
"2026-05-04 06:00:00",11401,249,233,270,4.2,5.5,3.1,9.39498,12.30295,6.93439,11.8,44.3,101500,1.015,0,0,0,0,0,0,1002.296
"2026-05-04 06:06:00",11402,246,198,294,3.2,4.5,0.4,7.158081,10.06605,0.8947601,12.2,45.5,101490,1.0149,0,0,0,0,0,0,1002.256
"2026-05-04 06:12:00",11403,245,221,285,3.8,5,2.6,8.50022,11.1845,5.81594,12.3,44.9,101500,1.015,0,0,0,0,0,0,1002.357
"2026-05-04 06:18:00",11404,262,229,281,3.9,4.8,2.5,8.72391,10.73712,5.59225,12.3,43,101490,1.0149,0,0,0,0,0,0,1002.263
"2026-05-04 06:24:00",11405,245,218,263,4.5,7.1,3.2,10.06605,15.88199,7.158081,12.4,43.1,101490,1.0149,0,0,0,0,0,0,1002.265
"2026-05-04 06:30:00",11406,246,228,260,4.9,6,3.4,10.96081,13.4214,7.605461,12.1,43.6,101490,1.0149,0,0,0,0,0,0,1002.156
"2026-05-04 06:36:00",11407,237,196,265,4,6.6,1.5,8.9476,14.76354,3.35535,12.4,43.6,101480,1.0148,0,0,0,0,0,0,1002.109
"2026-05-04 06:42:00",11408,246,222,274,4.7,7.5,3.1,10.51343,16.77675,6.93439,12.5,43.9,101470,1.0147,0,0,0,0,0,0,1001.977
"2026-05-04 06:48:00",11409,262,238,296,4.3,5.8,2.7,9.61867,12.97402,6.03963,12.6,43.9,101470,1.0147,0,0,0,0,0,0,1002.068
"2026-05-04 06:54:00",11410,245,196,275,5.6,8.4,3.6,12.52664,18.78996,8.05284,12.7,43.7,101470,1.0147,0,0,0,0,0,0,1001.964
"2026-05-04 07:00:00",11411,263,235,283,4.2,5.5,2.7,9.39498,12.30295,6.03963,12.9,43.3,101470,1.0147,0,0,0,0,0,0,1001.979
"2026-05-04 07:06:00",11412,270,246,310,5.6,8.3,2.8,12.52664,18.56627,6.26332,13,42.7,101470,1.0147,0,0,0,0,0,0,1001.979
"2026-05-04 07:12:00",11413,255,222,282,5.1,7.1,2.5,11.40819,15.88199,5.59225,13,42.1,101470,1.0147,0,0,0,0,0,0,1001.853
"2026-05-04 07:18:00",11414,259,239,307,5.8,9.3,1,12.97402,20.80317,2.2369,13.2,42.2,101450,1.0145,0,0,0,0,0,0,1001.758
"2026-05-04 07:24:00",11415,258,241,273,5.1,7.2,3.7,11.40819,16.10568,8.27653,13.4,42.2,101440,1.0144,0,0,0,0,0,0,1001.695
"2026-05-04 07:30:00",11416,256,226,290,4.9,7.3,2.8,10.96081,16.32937,6.26332,13.5,41.4,101440,1.0144,0,0,0,0,0,0,1001.631
"2026-05-04 07:36:00",11417,242,210,273,4.8,7.6,2.4,10.73712,17.00044,5.36856,13.7,41.6,101440,1.0144,0,0,0,0,0,0,1001.619
"2026-05-04 07:42:00",11418,261,241,284,6.2,7.8,4,13.86878,17.44782,8.9476,13.9,40.9,101440,1.0144,0,0,0,0,0,0,1001.616
"2026-05-04 07:48:00",11419,235,216,257,5.2,6.7,4,11.63188,14.98723,8.9476,14,40.5,101440,1.0144,0,0,0,0,0,0,1001.66
"2026-05-04 07:54:00",11420,248,232,264,5.5,6.6,3.9,12.30295,14.76354,8.72391,14,41,101440,1.0144,0,0,0,0,0,0,1001.63
"2026-05-04 08:00:00",11421,271,227,351,4.9,6.5,1.6,10.96081,14.53985,3.57904,14.1,42.6,101430,1.0143,0,0,0,0,0,0,1001.556
"2026-05-04 08:06:00",11422,272,254,282,4.8,5.8,3.9,10.73712,12.97402,8.72391,14.1,40.5,101430,1.0143,0,0,0,0,0,0,1001.531
"2026-05-04 08:12:00",11423,251,217,287,4.3,6.4,3.2,9.61867,14.31616,7.158081,14.3,43.5,101420,1.0142,0,0,0,0,0,0,1001.513
"2026-05-04 08:18:00",11424,232,213,254,2.6,4,1.7,5.81594,8.9476,3.80273,14.4,41.9,101420,1.0142,0,0,0,0,0,0,1001.419
"2026-05-04 08:24:00",11425,267,230,305,3.3,5.1,1,7.38177,11.40819,2.2369,14.7,42.6,101420,1.0142,0,0,0,0,0,0,1001.424
"2026-05-04 08:30:00",11426,272,257,291,3.9,5,3,8.72391,11.1845,6.7107,14.8,39.5,101420,1.0142,0,0,0,0,0,0,1001.453
"2026-05-04 08:36:00",11427,238,142,272,2.5,4.4,0.8,5.59225,9.84236,1.78952,15,39.5,101420,1.0142,0,0,0,0,0,0,1001.475
"2026-05-04 08:42:00",11428,265,215,299,2.3,3.8,1.1,5.14487,8.50022,2.46059,15.2,39.2,101420,1.0142,0,0,0,0,0,0,1001.44
"2026-05-04 08:48:00",11429,288,258,311,2.8,4,1.9,6.26332,8.9476,4.25011,15.4,38.3,101410,1.0141,0,0,0,0,0,0,1001.342
"2026-05-04 08:54:00",11430,209,196,225,2.1,2.5,1.7,4.69749,5.59225,3.80273,15.8,37.6,101410,1.0141,0,0,0,0,0,0,1001.342
"2026-05-04 09:00:00",11431,234,211,252,3,4,0.7,6.7107,8.9476,1.56583,15.9,36.5,101410,1.0141,0,0,0,0,0,0,1001.322
"2026-05-04 09:06:00",11432,243,214,265,1.9,3.2,1.1,4.25011,7.158081,2.46059,16.3,36,101410,1.0141,0,0,0,0,0,0,1001.322
