"TOA5","MGEO_SERC","CR1000X","50443","CR1000X.8.5.0","CPU:MGEO_SERCv31INT.CR1X","63885","RadarTable"
"TIMESTAMP","RECORD","Mean_Stage_3min","StDev_Stage_3min","Num_Outliers_3min","Num_Good_Readings_3min","Voltage_CS475A1","Current_Stage","Current_Distance","Wdistance","Voltage_CS475A2","Error_Code_CS475A1","Error_Code_CS475A2"
"TS","RN","m","m","#","#","Volts","m","m","","Volts","Code","Code"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-05-02 20:18:00",11064,-3.277856,0.0014166,0,180,13.41134,-3.280111,3.280111,-3280.111,13.00545,0,0
"2026-05-02 20:24:00",11065,-3.283983,0.0004714,0,180,13.37752,-3.285164,3.285164,-3285.164,12.98008,0,0
"2026-05-02 20:30:00",11066,-3.290609,0.0015116,0,180,13.40289,-3.293468,3.293468,-3293.468,13.4198,0,0
"2026-05-02 20:36:00",11067,-3.299421,0.0010952,0,180,13.4198,-3.301086,3.301086,-3301.086,13.42825,0,0
"2026-05-02 20:42:00",11068,-3.304458,0.0011155,0,180,13.38597,-3.306429,3.306429,-3306.429,13.44517,0,0
"2026-05-02 20:48:00",11069,-3.31542,0.0015686,0,180,12.98008,-3.318272,3.318272,-3318.272,12.98008,0,0
"2026-05-02 20:54:00",11070,-3.326391,0.0014579,0,180,13.40289,-3.329108,3.329108,-3329.108,13.43671,0,0
"2026-05-02 21:00:00",11071,-3.333249,0.0002833,0,180,13.4198,-3.333834,3.333834,-3333.834,12.98008,0,0
"2026-05-02 21:06:00",11072,-3.338717,0.0014107,0,180,13.4198,-3.341136,3.341136,-3341.136,13.42825,0,0
"2026-05-02 21:12:00",11073,-3.346058,0.0004059,0,180,13.4198,-3.346558,3.346558,-3346.558,13.42825,0,0
"2026-05-02 21:18:00",11074,-3.349741,0.0011625,0,180,13.4198,-3.352009,3.352009,-3352.009,13.42825,0,0
"2026-05-02 21:24:00",11075,-3.356706,0.0006793,0,180,13.42825,-3.358019,3.358019,-3358.019,12.99699,0,0
"2026-05-02 21:30:00",11076,-3.360397,0.0005873,0,180,13.42825,-3.361348,3.361348,-3361.348,13.42825,0,0
"2026-05-02 21:36:00",11077,-3.362075,0.0002105,0,180,13.40289,-3.362634,3.362634,-3362.634,12.98854,0,0
"2026-05-02 21:42:00",11078,-3.366732,0.001196,0,180,13.4198,-3.368563,3.368563,-3368.563,12.98008,0,0
"2026-05-02 21:48:00",11079,-3.368442,0.0005068,0,180,13.42825,-3.366941,3.366941,-3366.941,13.43671,0,0
"2026-05-02 21:54:00",11080,-3.367571,0.0004133,0,180,13.4198,-3.367579,3.367579,-3367.579,12.99699,0,0
"2026-05-02 22:00:00",11081,-3.368958,0.000537,0,180,12.98008,-3.368831,3.368831,-3368.831,12.98008,0,0
"2026-05-02 22:06:00",11082,-3.370343,0.0004563,0,180,13.4198,-3.371156,3.371156,-3371.156,13.44517,0,0
"2026-05-02 22:12:00",11083,-3.369411,0.0004073,0,180,13.4198,-3.369925,3.369925,-3369.925,12.98008,0,0
"2026-05-02 22:18:00",11084,-3.373373,0.0013691,0,180,13.4198,-3.375985,3.375985,-3375.985,13.44517,0,0
"2026-05-02 22:24:00",11085,-3.376174,0.0004721,0,180,12.98008,-3.376609,3.376609,-3376.609,12.98854,0,0
"2026-05-02 22:30:00",11086,-3.379242,0.0008663,0,180,12.98008,-3.380353,3.380353,-3380.353,12.98008,0,0
"2026-05-02 22:36:00",11087,-3.382336,0.0003183,0,180,12.97163,-3.382458,3.382458,-3382.458,12.99699,0,0
"2026-05-02 22:42:00",11088,-3.383727,0.0004095,0,180,12.98008,-3.383028,3.383028,-3383.028,12.99699,0,0
"2026-05-02 22:48:00",11089,-3.377677,0.0010881,0,180,13.42825,-3.377096,3.377096,-3377.096,13.4198,0,0
"2026-05-02 22:54:00",11090,-3.37667,0.0005167,0,180,13.4198,-3.376519,3.376519,-3376.519,13.42825,0,0
"2026-05-02 23:00:00",11091,-3.373572,0.0007345,0,180,12.97163,-3.372649,3.372649,-3372.649,12.98008,0,0
"2026-05-02 23:06:00",11092,-3.371732,0.000423,0,180,13.43671,-3.371321,3.371321,-3371.321,12.99699,0,0
"2026-05-02 23:12:00",11093,-3.37172,0.0005761,0,180,12.98008,-3.371678,3.371678,-3371.678,12.98008,0,0
"2026-05-02 23:18:00",11094,-3.371258,0.0005188,0,180,13.42825,-3.370207,3.370207,-3370.207,12.98008,0,0
"2026-05-02 23:24:00",11095,-3.369515,0.0005041,0,180,13.4198,-3.369838,3.369838,-3369.838,13.43671,0,0
"2026-05-02 23:30:00",11096,-3.369657,0.000544,0,180,12.98008,-3.370103,3.370103,-3370.103,12.98008,0,0
"2026-05-02 23:36:00",11097,-3.366363,0.0007112,0,180,12.98854,-3.365985,3.365985,-3365.985,13.00545,0,0
"2026-05-02 23:42:00",11098,-3.364345,0.000333,0,180,12.98008,-3.364793,3.364793,-3364.793,12.98854,0,0
"2026-05-02 23:48:00",11099,-3.365952,0.0005057,0,180,13.40289,-3.366336,3.366336,-3366.336,13.43671,0,0
"2026-05-02 23:54:00",11100,-3.36731,0.0001989,0,180,13.43671,-3.367182,3.367182,-3367.182,13.43671,0,0
"2026-05-03 00:00:00",11101,-3.3658,0.0002761,0,180,13.4198,-3.366202,3.366202,-3366.202,13.42825,0,0
"2026-05-03 00:06:00",11102,-3.368107,0.0001545,0,180,12.98008,-3.368408,3.368408,-3368.408,12.98008,0,0
"2026-05-03 00:12:00",11103,-3.366492,0.000772,0,180,13.43671,-3.365415,3.365415,-3365.415,13.42825,0,0
"2026-05-03 00:18:00",11104,-3.362383,0.0003839,0,180,13.42825,-3.361535,3.361535,-3361.535,13.4198,0,0
"2026-05-03 00:24:00",11105,-3.35958,0.0005572,0,180,13.40289,-3.358384,3.358384,-3358.384,13.42825,0,0
"2026-05-03 00:30:00",11106,-3.354135,0.0011983,0,180,12.98008,-3.352179,3.352179,-3352.179,12.98008,0,0
"2026-05-03 00:36:00",11107,-3.348108,0.0006771,0,180,12.98854,-3.347169,3.347169,-3347.169,12.98008,0,0
"2026-05-03 00:42:00",11108,-3.341491,0.0013335,0,180,13.42825,-3.339072,3.339072,-3339.072,13.42825,0,0
"2026-05-03 00:48:00",11109,-3.329941,0.0024417,0,180,13.42825,-3.326035,3.326035,-3326.035,12.99699,0,0
"2026-05-03 00:54:00",11110,-3.319495,0.0011964,0,180,13.41134,-3.317224,3.317224,-3317.224,13.43671,0,0
"2026-05-03 01:00:00",11111,-3.311409,0.0010733,0,180,12.96317,-3.308939,3.308939,-3308.939,12.98008,0,0
"2026-05-03 01:06:00",11112,-3.306254,0.0008962,0,180,13.4198,-3.304571,3.304571,-3304.571,13.42825,0,0
"2026-05-03 01:12:00",11113,-3.2972,0.0015901,0,180,12.98008,-3.293963,3.293963,-3293.963,12.98008,0,0
"2026-05-03 01:18:00",11114,-3.287121,0.0008821,0,180,13.41134,-3.285267,3.285267,-3285.267,13.42825,0,0
"2026-05-03 01:24:00",11115,-3.280177,0.0003447,0,180,12.98008,-3.279334,3.279334,-3279.334,12.98008,0,0
"2026-05-03 01:30:00",11116,-3.276473,0.0003681,0,180,13.42825,-3.275809,3.275809,-3275.809,13.42825,0,0
"2026-05-03 01:36:00",11117,-3.272172,0.0002603,0,180,13.43671,-3.272863,3.272863,-3272.863,13.42825,0,0
"2026-05-03 01:42:00",11118,-3.273664,0.0005714,0,180,12.98008,-3.273155,3.273155,-3273.155,12.98008,0,0
"2026-05-03 01:48:00",11119,-3.265163,0.0016193,0,180,12.98008,-3.263608,3.263608,-3263.608,12.98008,0,0
"2026-05-03 01:54:00",11120,-3.259627,0.000568,0,180,12.98008,-3.259192,3.259192,-3259.192,12.98008,0,0
"2026-05-03 02:00:00",11121,-3.257095,0.0003862,0,180,12.98008,-3.257418,3.257418,-3257.418,12.97163,0,0
"2026-05-03 02:06:00",11122,-3.254276,0.001591,0,180,13.4198,-3.251792,3.251792,-3251.792,12.98854,0,0
"2026-05-03 02:12:00",11123,-3.246626,0.0005514,0,180,13.42825,-3.246195,3.246195,-3246.195,13.44517,0,0
"2026-05-03 02:18:00",11124,-3.241779,0.0013103,0,180,13.42825,-3.240525,3.240525,-3240.525,13.44517,0,0
"2026-05-03 02:24:00",11125,-3.233124,0.0011682,0,180,12.98854,-3.231125,3.231125,-3231.125,12.99699,0,0
"2026-05-03 02:30:00",11126,-3.225382,0.0016938,0,180,12.98008,-3.223147,3.223147,-3223.147,12.99699,0,0
"2026-05-03 02:36:00",11127,-3.223674,0.0003389,4,176,13.41134,-3.222359,3.222359,-3222.359,13.42825,0,0
"2026-05-03 02:42:00",11128,-3.214133,0.0015206,0,180,13.4198,-3.211201,3.211201,-3211.201,13.42825,0,0
"2026-05-03 02:48:00",11129,-3.20758,0.0007047,0,180,13.4198,-3.206216,3.206216,-3206.216,12.98008,0,0
"2026-05-03 02:54:00",11130,-3.199085,0.0010827,0,180,12.98854,-3.197256,3.197256,-3197.256,12.99699,0,0
"2026-05-03 03:00:00",11131,-3.192246,0.0011146,0,180,12.98008,-3.18949,3.18949,-3189.49,12.99699,0,0
"2026-05-03 03:06:00",11132,-3.185869,0.0003541,0,180,13.40289,-3.186543,3.186543,-3186.543,13.42825,0,0
"2026-05-03 03:12:00",11133,-3.184436,0.0009419,0,180,12.98854,-3.182625,3.182625,-3182.625,12.98008,0,0
"2026-05-03 03:18:00",11134,-3.175689,0.0007154,0,180,13.4198,-3.174168,3.174168,-3174.168,13.4198,0,0
"2026-05-03 03:24:00",11135,-3.170805,0.0011597,0,180,13.4198,-3.16862,3.16862,-3168.62,13.4198,0,0
"2026-05-03 03:30:00",11136,-3.166585,0.0007258,0,180,13.40289,-3.166309,3.166309,-3166.309,13.30987,0,0
"2026-05-03 03:36:00",11137,-3.158518,0.001935,0,180,13.4198,-3.155372,3.155372,-3155.372,12.98854,0,0
"2026-05-03 03:42:00",11138,-3.154352,0.000307,0,180,13.4198,-3.154912,3.154912,-3154.912,13.42825,0,0
"2026-05-03 03:48:00",11139,-3.149969,0.0008571,0,180,13.4198,-3.147742,3.147742,-3147.742,13.42825,0,0
"2026-05-03 03:54:00",11140,-3.143174,0.0011507,0,180,12.97163,-3.141139,3.141139,-3141.139,12.96317,0,0
"2026-05-03 04:00:00",11141,-3.140238,0.0007264,0,180,12.95471,-3.140417,3.140417,-3140.417,12.96317,0,0
"2026-05-03 04:06:00",11142,-3.140905,0.000685,0,180,12.96317,-3.139396,3.139396,-3139.396,12.97163,0,0
"2026-05-03 04:12:00",11143,-3.135615,0.000471,0,180,13.41134,-3.135484,3.135484,-3135.484,13.37752,0,0
"2026-05-03 04:18:00",11144,-3.13665,0.0009515,0,180,12.96317,-3.135266,3.135266,-3135.266,12.98008,0,0
"2026-05-03 04:24:00",11145,-3.133689,0.0006479,0,180,12.97163,-3.132642,3.132642,-3132.642,12.98008,0,0
"2026-05-03 04:30:00",11146,-3.132369,0.000462,0,180,13.40289,-3.132661,3.132661,-3132.661,13.4198,0,0
"2026-05-03 04:36:00",11147,-3.131344,0.0007142,0,180,12.97163,-3.130851,3.130851,-3130.851,12.98008,0,0
"2026-05-03 04:42:00",11148,-3.128202,0.000745,0,180,13.40289,-3.127838,3.127838,-3127.838,13.42825,0,0
"2026-05-03 04:48:00",11149,-3.12808,0.0009766,0,180,13.4198,-3.129507,3.129507,-3129.507,13.42825,0,0
"2026-05-03 04:54:00",11150,-3.127258,0.0005476,0,180,13.4198,-3.127442,3.127442,-3127.442,13.43671,0,0
"2026-05-03 05:00:00",11151,-3.126704,0.0009497,0,180,12.98008,-3.126784,3.126784,-3126.784,12.99699,0,0
"2026-05-03 05:06:00",11152,-3.12355,0.0009616,0,180,12.97163,-3.122978,3.122978,-3122.978,12.97163,0,0
"2026-05-03 05:12:00",11153,-3.119247,0.0012223,0,180,12.97163,-3.118522,3.118522,-3118.522,12.98008,0,0
"2026-05-03 05:18:00",11154,-3.113401,0.0011801,0,180,13.42825,-3.111817,3.111817,-3111.817,13.44517,0,0
"2026-05-03 05:24:00",11155,-3.107923,0.0010665,0,180,13.4198,-3.105348,3.105348,-3105.348,13.42825,0,0
"2026-05-03 05:30:00",11156,-3.10475,0.0009136,0,180,12.97163,-3.103981,3.103981,-3103.981,12.98008,0,0
"2026-05-03 05:36:00",11157,-3.099018,0.0006879,0,180,12.98008,-3.096926,3.096926,-3096.926,12.98008,0,0
"2026-05-03 05:42:00",11158,-3.098151,0.0008585,0,180,13.41134,-3.099408,3.099408,-3099.408,13.42825,0,0
"2026-05-03 05:48:00",11159,-3.099929,0.0006638,0,180,12.96317,-3.100492,3.100492,-3100.492,12.98854,0,0
"2026-05-03 05:54:00",11160,-3.102727,0.0008483,0,180,13.4198,-3.103791,3.103791,-3103.791,13.42825,0,0
"2026-05-03 06:00:00",11161,-3.106117,0.0006133,0,180,12.97163,-3.105941,3.105941,-3105.941,12.98008,0,0
"2026-05-03 06:06:00",11162,-3.106194,0.0005425,0,180,13.4198,-3.106415,3.106415,-3106.415,13.4198,0,0
"2026-05-03 06:12:00",11163,-3.111557,0.0009216,0,180,12.98854,-3.111654,3.111654,-3111.654,12.99699,0,0
"2026-05-03 06:18:00",11164,-3.1155,0.0010944,0,180,13.42825,-3.116411,3.116411,-3116.411,13.42825,0,0
"2026-05-03 06:24:00",11165,-3.121961,0.0013443,0,180,12.98008,-3.124563,3.124563,-3124.563,12.98008,0,0
"2026-05-03 06:30:00",11166,-3.128615,0.0020658,0,180,13.43671,-3.129879,3.129879,-3129.879,13.44517,0,0
"2026-05-03 06:36:00",11167,-3.133839,0.0018549,0,180,13.42825,-3.135164,3.135164,-3135.164,13.4198,0,0
"2026-05-03 06:42:00",11168,-3.141554,0.0006153,2,178,12.98008,-3.144017,3.144017,-3144.017,12.98854,0,0
"2026-05-03 06:48:00",11169,-3.148733,0.0018104,0,180,12.98008,-3.152349,3.152349,-3152.349,12.98008,0,0
"2026-05-03 06:54:00",11170,-3.158356,0.0016947,0,180,13.42825,-3.160936,3.160936,-3160.936,13.43671,0,0
"2026-05-03 07:00:00",11171,-3.16198,0.0022891,0,180,13.42825,-3.16395,3.16395,-3163.95,13.42825,0,0
"2026-05-03 07:06:00",11172,-3.166584,0.0014463,0,180,13.42825,-3.16491,3.16491,-3164.91,13.4198,0,0
"2026-05-03 07:12:00",11173,-3.172077,0.0017329,0,180,13.43671,-3.176509,3.176509,-3176.509,13.44517,0,0
"2026-05-03 07:18:00",11174,-3.176991,0.0012295,0,180,13.42825,-3.178863,3.178863,-3178.863,13.43671,0,0
"2026-05-03 07:24:00",11175,-3.180782,0.0011203,0,180,12.98854,-3.182246,3.182246,-3182.246,12.99699,0,0
"2026-05-03 07:30:00",11176,-3.183519,0.0008812,0,180,13.4198,-3.1836,3.1836,-3183.6,13.41134,0,0
"2026-05-03 07:36:00",11177,-3.187381,0.0013492,0,180,13.4198,-3.189294,3.189294,-3189.294,13.42825,0,0
"2026-05-03 07:42:00",11178,-3.188555,0.0020049,0,180,13.4198,-3.193654,3.193654,-3193.654,12.98854,0,0
"2026-05-03 07:48:00",11179,-3.18862,0.0024346,0,180,13.42825,-3.190288,3.190288,-3190.288,13.43671,0,0
"2026-05-03 07:54:00",11180,-3.192525,0.0021585,0,180,13.40289,-3.193145,3.193145,-3193.145,12.98008,0,0
"2026-05-03 08:00:00",11181,-3.194433,0.0009591,0,180,13.4198,-3.195176,3.195176,-3195.176,12.98008,0,0
"2026-05-03 08:06:00",11182,-3.198852,0.0029967,0,180,13.42825,-3.200855,3.200855,-3200.855,13.43671,0,0
"2026-05-03 08:12:00",11183,-3.203273,0.0016383,0,180,13.43671,-3.202752,3.202752,-3202.752,13.44517,0,0
"2026-05-03 08:18:00",11184,-3.206531,0.0025044,0,181,12.98008,-3.212355,3.212355,-3212.355,12.99699,0,0
"2026-05-03 08:24:00",11185,-3.21401,0.0032683,0,180,13.4198,-3.21878,3.21878,-3218.78,13.43671,0,0
"2026-05-03 08:30:00",11186,-3.216663,0.0016471,0,180,13.42825,-3.216182,3.216182,-3216.182,13.4198,0,0
"2026-05-03 08:36:00",11187,-3.217486,0.0011904,0,180,13.43671,-3.215638,3.215638,-3215.638,13.43671,0,0
"2026-05-03 08:42:00",11188,-3.224397,0.0013711,0,180,13.4198,-3.224138,3.224138,-3224.138,13.42825,0,0
"2026-05-03 08:48:00",11189,-3.227327,0.0015678,0,180,13.4198,-3.227206,3.227206,-3227.206,13.42825,0,0
"2026-05-03 08:54:00",11190,-3.239168,0.0007531,0,180,13.43671,-3.237604,3.237604,-3237.604,13.44517,0,0
"2026-05-03 09:00:00",11191,-3.247504,0.0025025,0,180,13.4198,-3.250301,3.250301,-3250.301,13.4198,0,0
"2026-05-03 09:06:00",11192,-3.251046,0.0028363,0,180,13.41134,-3.250029,3.250029,-3250.029,13.42825,0,0
"2026-05-03 09:12:00",11193,-3.255009,0.0023898,0,180,13.4198,-3.255116,3.255116,-3255.116,13.42825,0,0
"2026-05-03 09:18:00",11194,-3.266939,0.0012625,0,180,13.42825,-3.267346,3.267346,-3267.346,13.42825,0,0
"2026-05-03 09:24:00",11195,-3.267981,0.0019274,0,180,13.4198,-3.26777,3.26777,-3267.77,13.42825,0,0
"2026-05-03 09:30:00",11196,-3.274841,0.0014574,0,180,13.42825,-3.276509,3.276509,-3276.509,13.42825,0,0
"2026-05-03 09:36:00",11197,-3.279382,0.002714,0,180,12.98008,-3.285666,3.285666,-3285.666,12.98854,0,0
"2026-05-03 09:42:00",11198,-3.285573,0.0025382,0,180,13.42825,-3.28352,3.28352,-3283.52,13.42825,0,0
"2026-05-03 09:48:00",11199,-3.286017,0.0023238,0,180,12.98008,-3.29113,3.29113,-3291.13,12.99699,0,0
"2026-05-03 09:54:00",11200,-3.287623,0.0018174,7,173,13.42825,-3.280388,3.280388,-3280.388,13.4198,0,0
"2026-05-03 10:00:00",11201,-3.287999,0.005485,0,180,13.41134,-3.281191,3.281191,-3281.191,13.43671,0,0
"2026-05-03 10:06:00",11202,-3.287001,0.0031564,0,180,13.42825,-3.29306,3.29306,-3293.06,13.4198,0,0
"2026-05-03 10:12:00",11203,-3.298257,0.0024594,0,180,13.4198,-3.301425,3.301425,-3301.425,13.43671,0,0
"2026-05-03 10:18:00",11204,-3.298754,0.0038854,0,180,13.4198,-3.302891,3.302891,-3302.891,13.43671,0,0
"2026-05-03 10:24:00",11205,-3.311622,0.0012019,0,180,13.4198,-3.310867,3.310867,-3310.867,13.43671,0,0
"2026-05-03 10:30:00",11206,-3.313993,0.003104,0,180,13.4198,-3.315297,3.315297,-3315.297,13.42825,0,0
"2026-05-03 10:36:00",11207,-3.31718,0.0023099,0,180,13.42825,-3.313579,3.313579,-3313.579,13.42825,0,0
"2026-05-03 10:42:00",11208,-3.322546,0.0017234,0,180,13.44517,-3.325022,3.325022,-3325.022,13.44517,0,0
"2026-05-03 10:48:00",11209,-3.334927,0.0016936,0,180,13.42825,-3.335503,3.335503,-3335.503,13.42825,0,0
"2026-05-03 10:54:00",11210,-3.345418,0.0042474,0,180,13.42825,-3.34541,3.34541,-3345.41,13.42825,0,0
"2026-05-03 11:00:00",11211,-3.345684,0.0044474,0,180,13.4198,-3.347511,3.347511,-3347.511,13.43671,0,0
"2026-05-03 11:06:00",11212,-3.357069,0.0035448,0,180,13.43671,-3.356486,3.356486,-3356.486,13.43671,0,0
"2026-05-03 11:12:00",11213,-3.358709,0.0023971,0,180,13.43671,-3.356556,3.356556,-3356.556,13.43671,0,0
"2026-05-03 11:18:00",11214,-3.364536,0.0016132,0,180,13.4198,-3.366759,3.366759,-3366.759,13.40289,0,0
"2026-05-03 11:24:00",11215,-3.361317,0.0012383,0,180,13.41134,-3.360195,3.360195,-3360.195,13.4198,0,0
"2026-05-03 11:30:00",11216,-3.37186,0.002583,0,180,13.40289,-3.376176,3.376176,-3376.176,13.43671,0,0
"2026-05-03 11:36:00",11217,-3.377218,0.0020966,0,180,13.4198,-3.378161,3.378161,-3378.161,13.4198,0,0
"2026-05-03 11:42:00",11218,-3.373773,0.0036252,0,180,13.41134,-3.380443,3.380443,-3380.443,13.41134,0,0
"2026-05-03 11:48:00",11219,-3.371214,0.003034,0,180,13.38597,-3.374638,3.374638,-3374.638,13.41134,0,0
"2026-05-03 11:54:00",11220,-3.378325,0.0041937,0,180,13.4198,-3.380042,3.380042,-3380.042,13.4198,0,0
"2026-05-03 12:00:00",11221,-3.377814,0.0021921,0,180,13.4198,-3.379662,3.379662,-3379.662,13.4198,0,0
"2026-05-03 12:06:00",11222,-3.379405,0.0023855,0,180,13.40289,-3.379945,3.379945,-3379.945,13.42825,0,0
"2026-05-03 12:12:00",11223,-3.382361,0.0019408,0,180,13.42825,-3.379901,3.379901,-3379.901,13.44517,0,0
"2026-05-03 12:18:00",11224,-3.381339,0.0034907,0,180,13.42825,-3.37417,3.37417,-3374.17,13.43671,0,0
"2026-05-03 12:24:00",11225,-3.375733,0.0013974,0,180,13.4198,-3.374285,3.374285,-3374.285,13.43671,0,0
"2026-05-03 12:30:00",11226,-3.384888,0.0034192,0,180,13.4198,-3.382793,3.382793,-3382.793,13.43671,0,0
"2026-05-03 12:36:00",11227,-3.386237,0.0025331,0,180,13.4198,-3.386173,3.386173,-3386.173,13.44517,0,0
"2026-05-03 12:42:00",11228,-3.392664,0.0034689,0,180,13.42825,-3.397217,3.397217,-3397.217,13.42825,0,0
"2026-05-03 12:48:00",11229,-3.386972,0.0028746,0,180,13.4198,-3.388559,3.388559,-3388.559,13.43671,0,0
"2026-05-03 12:54:00",11230,-3.39537,0.0028792,0,180,13.42825,-3.39666,3.39666,-3396.66,13.42825,0,0
"2026-05-03 13:00:00",11231,-3.395634,0.002458,0,180,13.4198,-3.398594,3.398594,-3398.594,13.44517,0,0
"2026-05-03 13:06:00",11232,-3.401129,0.0039733,0,180,13.43671,-3.398137,3.398137,-3398.137,13.44517,0,0
"2026-05-03 13:12:00",11233,-3.398786,0.0026044,0,180,13.43671,-3.40548,3.40548,-3405.48,13.42825,0,0
"2026-05-03 13:18:00",11234,-3.403568,0.001346,0,180,13.42825,-3.403381,3.403381,-3403.381,13.42825,0,0
"2026-05-03 13:24:00",11235,-3.394141,0.0030361,0,180,13.42825,-3.390963,3.390963,-3390.963,13.44517,0,0
"2026-05-03 13:30:00",11236,-3.393986,0.0027565,0,180,13.43671,-3.396052,3.396052,-3396.052,13.44517,0,0
"2026-05-03 13:36:00",11237,-3.400944,0.0042993,0,180,13.42825,-3.402892,3.402892,-3402.892,13.45362,0,0
"2026-05-03 13:42:00",11238,-3.404156,0.0032208,0,180,13.43671,-3.399674,3.399674,-3399.674,13.44517,0,0
"2026-05-03 13:48:00",11239,-3.393663,0.0025192,0,180,13.4198,-3.392313,3.392313,-3392.313,13.43671,0,0
"2026-05-03 13:54:00",11240,-3.394376,0.0015695,0,180,13.4198,-3.391658,3.391658,-3391.658,13.43671,0,0
"2026-05-03 14:00:00",11241,-3.383667,0.0025584,0,180,13.43671,-3.384648,3.384648,-3384.648,13.43671,0,0
"2026-05-03 14:06:00",11242,-3.375959,0.0016736,0,180,13.44517,-3.373776,3.373776,-3373.776,13.45362,0,0
"2026-05-03 14:12:00",11243,-3.368129,0.002625,0,180,13.44517,-3.367627,3.367627,-3367.627,13.45362,0,0
"2026-05-03 14:18:00",11244,-3.366358,0.0026461,0,180,13.43671,-3.370864,3.370864,-3370.864,13.45362,0,0
"2026-05-03 14:24:00",11245,-3.362937,0.0016133,0,180,13.44517,-3.36378,3.36378,-3363.78,13.45362,0,0
"2026-05-03 14:30:00",11246,-3.358618,0.0020832,0,180,13.43671,-3.355675,3.355675,-3355.675,13.45362,0,0
"2026-05-03 14:36:00",11247,-3.338529,0.0023397,0,180,13.4198,-3.337209,3.337209,-3337.209,13.44517,0,0
"2026-05-03 14:42:00",11248,-3.344895,0.0034772,0,180,13.45362,-3.343704,3.343704,-3343.704,13.45362,0,0
"2026-05-03 14:48:00",11249,-3.342388,0.0039731,0,180,13.43671,-3.33871,3.33871,-3338.71,13.43671,0,0
"2026-05-03 14:54:00",11250,-3.336724,0.0030663,0,180,13.44517,-3.334585,3.334585,-3334.585,13.45362,0,0
"2026-05-03 15:00:00",11251,-3.324323,0.0020771,0,180,13.42825,-3.325323,3.325323,-3325.323,13.4198,0,0
"2026-05-03 15:06:00",11252,-3.322946,0.0011274,0,180,13.42825,-3.322722,3.322722,-3322.722,13.43671,0,0
"2026-05-03 15:12:00",11253,-3.325275,0.0022582,0,180,13.43671,-3.325633,3.325633,-3325.633,13.43671,0,0
"2026-05-03 15:18:00",11254,-3.331835,0.0032162,0,180,13.43671,-3.334763,3.334763,-3334.763,13.43671,0,0
"2026-05-03 15:24:00",11255,-3.32727,0.0024559,0,180,13.44517,-3.333583,3.333583,-3333.583,13.44517,0,0
"2026-05-03 15:30:00",11256,-3.324759,0.003032,0,180,13.43671,-3.321133,3.321133,-3321.133,13.43671,0,0
"2026-05-03 15:36:00",11257,-3.325853,0.0029937,0,180,13.42825,-3.325794,3.325794,-3325.794,13.44517,0,0
"2026-05-03 15:42:00",11258,-3.323688,0.002991,0,180,13.42825,-3.320491,3.320491,-3320.491,13.43671,0,0
"2026-05-03 15:48:00",11259,-3.316667,0.0027996,0,180,13.43671,-3.319883,3.319883,-3319.883,13.42825,0,0
"2026-05-03 15:54:00",11260,-3.311015,0.0042819,0,180,13.42825,-3.30777,3.30777,-3307.77,13.44517,0,0
"2026-05-03 16:00:00",11261,-3.302603,0.001929,0,180,13.44517,-3.302583,3.302583,-3302.583,13.45362,0,0
"2026-05-03 16:06:00",11262,-3.296663,0.0026275,0,180,13.42825,-3.288816,3.288816,-3288.816,13.44517,0,0
"2026-05-03 16:12:00",11263,-3.292324,0.0015428,0,180,13.43671,-3.295779,3.295779,-3295.779,13.42825,0,0
"2026-05-03 16:18:00",11264,-3.293452,0.0022972,0,180,13.42825,-3.294329,3.294329,-3294.329,13.43671,0,0
"2026-05-03 16:24:00",11265,-3.287831,0.0018316,0,180,13.4198,-3.289221,3.289221,-3289.221,13.44517,0,0
"2026-05-03 16:30:00",11266,-3.285131,0.0014309,0,180,13.43671,-3.281417,3.281417,-3281.417,13.44517,0,0
"2026-05-03 16:36:00",11267,-3.276517,0.0017887,0,180,13.43671,-3.27349,3.27349,-3273.49,13.43671,0,0
"2026-05-03 16:42:00",11268,-3.269684,0.0029653,0,180,13.42825,-3.265085,3.265085,-3265.085,13.43671,0,0
"2026-05-03 16:48:00",11269,-3.268267,0.001646,0,180,13.44517,-3.266994,3.266994,-3266.994,13.45362,0,0
"2026-05-03 16:54:00",11270,-3.273056,0.0016832,0,180,13.43671,-3.270732,3.270732,-3270.732,13.43671,0,0
"2026-05-03 17:00:00",11271,-3.268215,0.0009172,0,180,13.44517,-3.266662,3.266662,-3266.662,13.42825,0,0
"2026-05-03 17:06:00",11272,-3.264999,0.0013157,0,180,13.44517,-3.265463,3.265463,-3265.463,13.45362,0,0
"2026-05-03 17:12:00",11273,-3.269493,0.001383,0,180,13.43671,-3.270432,3.270432,-3270.432,13.44517,0,0
"2026-05-03 17:18:00",11274,-3.273075,0.0012644,0,180,13.42825,-3.272088,3.272088,-3272.088,13.43671,0,0
"2026-05-03 17:24:00",11275,-3.264486,0.0010537,0,180,13.42825,-3.266516,3.266516,-3266.516,13.44517,0,0
"2026-05-03 17:30:00",11276,-3.269451,0.0020541,0,180,13.42825,-3.26955,3.26955,-3269.55,13.44517,0,0
"2026-05-03 17:36:00",11277,-3.264208,0.0019539,0,180,13.43671,-3.262166,3.262166,-3262.166,13.45362,0,0
