"TOA5","MGEO_SERC","CR1000X","50443","CR1000X.8.2.1","CPU:MGEO_SERCv30INT.CR1X","19832","ExoTable"
"TIMESTAMP","RECORD","Date","Time","Chlorophyll_RFU","Chlorophyll_ugL","Conductivity","FDOM_QSU","FDOM_RFU","NLF_conductivity","ODO_sat","ODO_local","ODO_MgL","Pressure_psia","Salinity_PPT","Specific_Conductivity_mScm","BGA_PE_RFU","BGA_PE_ugL","TDS_mg_L","Turbidity_FNU","Wiper_Position_mv","pH","pH_mv","Temp_C","Depth_m","Battery_v","Cable_v","Wiper_Current_ma","sn","snn"
"2026-01-31 08:18:00",4484,13126,81456,2.41,11.86,12.811,15.66,5.05,24.75,103.33,103.33,13.73,-6.6,14.43,24.69,6.77,22.16,16048.81,3.84,1.15,7.69,-91.17,-0.19,1.018,5.84,13.27,51.36,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 08:24:00",4485,13126,81756,2.45,12.04,12.784,15.73,5.08,24.75,103.28,103.28,13.75,1.47,14.43,24.703,6.46,21.25,16056.68,3.69,1.16,7.68,-90.87,-0.26,1.019,5.85,13.27,51.52,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 08:30:00",4486,13126,82656,2.27,11.17,12.781,15.11,4.87,24.75,103.66,103.66,13.8,-6.6,14.43,24.701,6.92,22.6,16055.56,3.94,1.16,7.69,-91.12,-0.265,1.019,5.85,13.27,51.87,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 08:36:00",4487,13126,83256,2.15,10.59,12.767,15.78,5.09,24.75,103.46,103.46,13.79,-6.6,14.43,24.703,5.43,18.3,16057.11,3.58,1.17,7.69,-91.2,-0.296,1.018,5.85,13.27,51.49,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 08:42:00",4488,13126,83856,2.04,10.04,12.764,15.85,5.12,24.75,103.64,103.64,13.81,-6.6,14.43,24.707,5.36,18.08,16059.35,3.5,1.16,7.69,-91.12,-0.308,1.015,5.85,13.27,51.11,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 08:48:00",4489,13126,84456,1.88,9.25,12.774,14.98,4.83,24.75,103.52,103.52,13.79,-6.6,14.43,24.703,5.23,17.71,16057.18,3.74,1.16,7.69,-91.12,-0.284,1.015,5.84,13.27,52.08,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 08:54:00",4490,13126,84756,2.08,10.21,12.765,15.36,4.95,24.76,103.41,103.41,13.78,1.46,14.43,24.709,5.78,19.29,16060.58,3.77,1.16,7.68,-90.86,-0.307,1.015,5.85,13.27,51.96,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 09:00:00",4491,13126,85656,2.59,12.73,12.764,15.85,5.12,24.76,103.49,103.49,13.8,-6.6,14.43,24.711,6.64,21.77,16062.26,3.82,1.15,7.68,-90.95,-0.312,1.013,5.85,13.27,51.46,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 09:06:00",4492,13126,90256,1.78,8.74,12.762,15.92,5.14,24.75,103.37,103.37,13.78,-6.6,14.43,24.71,4.81,16.5,16061.52,3.59,1.16,7.68,-91,-0.314,1.013,5.84,13.27,51.64,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 09:12:00",4493,13126,90856,2.09,10.28,12.762,15.89,5.13,24.76,103.51,103.51,13.8,-1.77,14.43,24.715,5.29,17.89,16064.46,3.65,1.16,7.69,-91.12,-0.319,1.013,5.85,13.27,52.17,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 09:18:00",4494,13126,91456,1.82,8.94,12.762,15.67,5.06,24.76,103.57,103.57,13.81,-6.6,14.43,24.712,4.21,14.77,16062.94,3.85,1.15,7.69,-91.11,-0.316,1.013,5.85,13.27,51.15,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 09:24:00",4495,13126,91756,1.92,9.42,12.765,15.78,5.09,24.76,103.49,103.49,13.8,1.46,14.43,24.709,4.7,16.19,16060.87,4.11,1.16,7.68,-90.92,-0.307,1.013,5.85,13.27,51.75,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 09:30:00",4496,13126,92656,2.17,10.67,12.79,15.99,5.16,24.74,104.26,104.26,13.87,-6.6,14.42,24.682,5.49,18.45,16043.05,3.8,1.16,7.69,-91.44,-0.225,1.013,5.85,13.27,51.78,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 09:36:00",4497,13126,93256,1.73,8.47,12.808,15.81,5.1,24.72,104.56,104.56,13.88,-6.6,14.41,24.664,4.5,15.6,16031.48,3.86,1.15,7.69,-91.45,-0.166,1.014,5.85,13.27,51.72,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 09:42:00",4498,13126,93856,1.72,8.45,12.819,16.09,5.2,24.71,104.42,104.42,13.85,-6.6,14.41,24.648,4.65,16.05,16021.21,3.78,1.15,7.69,-91.13,-0.126,1.017,5.85,13.26,51.08,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 09:48:00",4499,13126,94456,1.79,8.78,12.818,15.7,5.07,24.71,103.88,103.88,13.78,-1.76,14.41,24.642,4.55,15.76,16017.54,3.88,1.16,7.68,-90.73,-0.125,1.018,5.85,13.27,51.81,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 09:54:00",4500,13126,94756,1.83,8.98,12.819,15.99,5.16,24.71,103.95,103.95,13.79,1.47,14.41,24.649,4.97,16.96,16021.55,3.93,1.16,7.67,-90.55,-0.129,1.019,5.85,13.27,51.87,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 10:00:00",4501,13126,95656,1.49,7.31,12.857,15.73,5.07,24.7,104.16,104.16,13.78,-1.76,14.41,24.634,3.57,12.92,16011.81,3.88,1.17,7.68,-90.8,-0.028,1.019,5.84,13.27,52.04,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 10:06:00",4502,13126,100256,1.14,5.57,12.789,15.69,5.06,24.69,103.19,103.19,13.71,-6.6,14.4,24.633,2.21,9,16011.39,3.91,1.16,7.67,-90.28,-0.179,1.02,5.85,13.27,50.71,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 10:12:00",4503,13126,100856,1.13,5.54,12.813,15.7,5.07,24.57,102.97,102.97,13.61,-6.6,14.33,24.482,2.38,9.5,15913.62,3.97,1.15,7.67,-90.18,0.009,1.018,5.85,13.27,51.69,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 10:18:00",4504,13126,101456,0.98,4.77,12.864,15.69,5.06,24.72,102.74,102.74,13.59,-6.6,14.42,24.654,1.83,7.91,16024.84,4.05,1.17,7.66,-89.94,-0.031,1.019,5.84,13.27,51.22,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 10:24:00",4505,13126,101756,0.85,4.12,12.811,15.84,5.11,24.71,102.9,102.9,13.66,1.47,14.41,24.649,1.49,6.91,16021.62,3.78,1.16,7.65,-89.24,-0.152,1.019,5.85,13.27,50.74,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 10:30:00",4506,13126,102656,0.94,4.56,12.84,15.57,5.02,24.7,103.16,103.16,13.66,-6.6,14.4,24.631,1.75,7.66,16009.85,3.95,1.15,7.66,-90.04,-0.063,1.018,5.84,13.27,50.81,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 10:36:00",4507,13126,103256,0.84,4.07,12.813,15.66,5.05,24.71,103.22,103.22,13.7,-1.76,14.41,24.66,1.83,7.9,16029.1,3.78,1.15,7.67,-90.47,-0.136,1.018,5.85,13.27,51.63,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 10:42:00",4508,13126,103856,1.18,5.79,12.869,15.71,5.07,24.74,103.44,103.44,13.69,-6.6,14.43,24.674,2.49,9.8,16037.9,3.73,1.17,7.67,-90.19,-0.04,1.017,5.85,13.27,51.5,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 10:48:00",4509,13126,104456,1,4.88,12.827,15.8,5.1,24.7,103.43,103.43,13.71,-6.6,14.41,24.642,1.88,8.05,16017.54,3.87,1.16,7.67,-90.16,-0.098,1.016,5.85,13.27,51.29,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 10:54:00",4510,13126,104756,1.22,5.97,12.844,15.9,5.13,24.71,103.54,103.54,13.71,1.46,14.41,24.643,2.56,10,16018.13,3.84,1.15,7.66,-89.99,-0.067,1.016,5.85,13.27,51.37,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 11:00:00",4511,13126,105656,1.35,6.61,12.847,15.66,5.05,24.72,103.85,103.85,13.75,-6.6,14.41,24.648,3.63,13.11,16020.97,3.71,1.15,7.68,-91.04,-0.065,1.015,5.84,13.27,51.63,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 11:06:00",4512,13126,110256,1.41,6.9,12.843,15.45,4.98,24.72,104.05,104.05,13.78,-6.6,14.42,24.652,3.66,13.17,16024,4.05,1.16,7.68,-91.03,-0.079,1.014,5.84,13.26,51.05,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 11:12:00",4513,13126,110856,1.46,7.17,12.842,15.73,5.08,24.73,103.93,103.93,13.77,-1.77,14.42,24.66,3.97,14.07,16028.73,3.81,1.16,7.68,-90.78,-0.09,1.013,5.85,13.27,51.61,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 11:18:00",4514,13126,111456,1.53,7.51,12.858,15.63,5.04,24.73,104.62,104.62,13.85,-1.77,14.42,24.664,3.63,13.09,16031.57,3.93,1.15,7.7,-92.02,-0.06,1.012,5.84,13.27,51.78,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 11:24:00",4515,13126,111756,1.64,8.05,12.857,15.64,5.05,24.73,104.7,104.7,13.86,1.46,14.42,24.662,4.15,14.61,16030.31,3.83,1.16,7.7,-91.72,-0.06,1.013,5.85,13.27,50.47,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 11:30:00",4516,13126,112656,1.32,6.45,12.869,15.66,5.05,24.73,105.01,105.01,13.89,-6.6,14.42,24.657,3.36,12.32,16027.25,3.86,1.16,7.71,-92.24,-0.031,1.01,5.85,13.27,51.96,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 11:36:00",4517,13126,113256,1.45,7.12,12.882,15.82,5.11,24.73,105.23,105.23,13.91,-6.6,14.43,24.655,3.48,12.67,16025.82,3.8,1.16,7.71,-92.42,0,1.008,5.85,13.27,51.82,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 11:42:00",4518,13126,113856,1.6,7.86,12.903,15.53,5.01,24.72,105.42,105.42,13.91,-6.6,14.42,24.644,3.91,13.89,16018.86,3.91,1.16,7.71,-92.47,0.055,1.008,5.85,13.27,51.87,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 11:48:00",4519,13126,114456,1.33,6.53,12.914,15.79,5.1,24.72,105.69,105.69,13.94,-1.77,14.42,24.635,3.31,12.16,16012.74,3.85,1.15,7.71,-92.59,0.086,1.008,5.85,13.33,51.07,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 11:54:00",4520,13126,114756,1.19,5.8,12.918,15.66,5.05,24.73,105.95,105.95,13.97,1.45,14.43,24.644,2.92,11.06,16018.66,3.8,1.16,7.71,-92.38,0.088,1.007,5.85,13.27,51.7,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 12:00:00",4521,13126,115656,1.23,6.02,12.929,15.59,5.03,24.76,105.38,105.38,13.9,-6.61,14.45,24.694,2.57,10.03,16051.04,3.92,1.17,7.7,-92.07,0.074,1.005,5.85,13.27,51.24,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 12:06:00",4522,13126,120256,0.99,4.81,12.898,15.63,5.04,24.73,104.92,104.92,13.85,-6.61,14.43,24.658,1.7,7.52,16027.44,3.87,1.16,7.7,-91.8,0.039,1.003,5.85,13.27,50.88,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 12:12:00",4523,13126,120856,0.73,3.56,12.874,15.55,5.02,24.72,105.62,105.62,13.97,-1.78,14.42,24.652,1.38,6.6,16023.71,3.91,1.16,7.72,-92.93,-0.013,1.001,5.85,13.27,50.64,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 12:18:00",4524,13126,121456,0.64,3.11,12.881,15.87,5.12,24.71,106.55,106.55,14.08,-6.61,14.42,24.649,1.02,5.58,16021.57,3.82,1.15,7.73,-93.62,0.009,1.002,5.85,13.28,51.08,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 12:24:00",4525,13126,121756,0.56,2.71,12.883,15.57,5.02,24.77,106.83,106.83,14.14,1.44,14.45,24.687,0.72,4.71,16046.36,3.84,1.15,7.73,-93.56,-0.04,1.002,5.84,13.27,51.1,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 12:30:00",4526,13126,122656,0.43,2.05,12.948,15.85,5.12,24.79,107.06,107.06,14.12,-1.78,14.47,24.713,0.28,3.44,16063.24,3.93,1.15,7.74,-93.88,0.085,1.002,5.85,13.27,51.12,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 12:36:00",4527,13126,123256,0.75,3.62,12.943,15.63,5.04,24.67,107.1,107.1,14.08,-6.61,14.4,24.57,1.21,6.13,15970.59,3.9,1.15,7.74,-93.96,0.196,1.003,5.85,13.27,51.75,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 12:42:00",4528,13126,123856,0.67,3.24,12.913,15.87,5.12,24.68,107.2,107.2,14.12,-6.61,14.4,24.592,1.09,5.76,15984.91,3.9,1.16,7.74,-94.02,0.126,0.999,5.85,13.27,51.8,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 12:48:00",4529,13126,124456,0.87,4.22,12.949,15.88,5.13,24.73,107.72,107.72,14.18,-1.78,14.43,24.644,1.88,8.04,16018.66,4.05,1.16,7.74,-94.1,0.158,0.997,5.85,13.27,50.77,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 12:54:00",4530,13126,124756,0.97,4.73,12.959,15.69,5.06,24.67,107.74,107.74,14.15,1.44,14.4,24.606,2.08,8.64,15993.64,3.91,1.17,7.74,-93.96,0.245,0.998,5.84,13.27,50.99,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 13:00:00",4531,13126,125656,0.72,3.47,12.94,15.66,5.05,24.72,108,108,14.22,-6.61,14.43,24.637,1.72,7.58,16014.28,3.81,1.16,7.75,-94.61,0.149,0.994,5.84,13.27,50.38,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 13:06:00",4532,13126,130256,1.19,5.83,13.011,15.89,5.13,24.74,108.13,108.13,14.18,-1.79,14.44,24.637,3.18,11.81,16014.27,4.02,1.16,7.75,-94.68,0.294,0.993,5.85,13.27,50.89,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 13:12:00",4533,13126,130856,0.92,4.49,12.937,15.68,5.06,24.73,108.22,108.22,14.26,-6.62,14.43,24.642,2.22,9.02,16017.61,3.91,1.15,7.76,-94.72,0.124,0.992,5.84,13.27,50.5,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 13:18:00",4534,13126,131456,0.93,4.54,12.918,15.6,5.03,24.71,108.36,108.36,14.28,-6.62,14.42,24.639,1.4,6.67,16015.56,3.84,1.15,7.76,-94.84,0.1,0.991,5.84,13.27,51.39,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 13:24:00",4535,13126,131756,0.99,4.81,12.932,15.65,5.05,24.73,108.55,108.55,14.3,1.43,14.43,24.641,2.29,9.23,16016.47,3.99,1.16,7.76,-94.74,0.117,0.99,5.85,13.27,51.23,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 13:30:00",4536,13126,132656,1.52,7.46,12.975,15.63,5.04,24.78,108.62,108.62,14.29,-6.62,14.46,24.687,3.82,13.65,16046.76,4.05,1.16,7.76,-95.15,0.164,0.985,5.85,13.27,50.84,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 13:36:00",4537,13126,133256,1.61,7.9,12.945,15.63,5.04,24.74,108.7,108.7,14.31,-6.62,14.44,24.644,3.14,11.68,16018.73,4.06,1.15,7.76,-95.15,0.137,0.985,5.84,13.27,50.45,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 13:42:00",4538,13126,133856,1.44,7.05,12.956,15.82,5.11,24.76,108.69,108.69,14.31,-6.62,14.45,24.671,3.45,12.59,16035.93,3.87,1.15,7.76,-95.19,0.137,0.983,5.85,13.32,50.09,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 13:48:00",4539,13126,134456,1.6,7.82,12.943,15.69,5.06,24.73,108.85,108.85,14.33,-1.8,14.43,24.645,3.62,13.06,16018.98,4,1.16,7.77,-95.21,0.14,0.982,5.84,13.27,50.94,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 13:54:00",4540,13126,134756,1.72,8.46,12.943,15.63,5.04,24.74,108.91,108.91,14.34,1.42,14.44,24.653,4.43,15.4,16024.52,4.01,1.17,7.76,-94.97,0.132,0.983,5.85,13.27,50.95,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 14:00:00",4541,13126,135656,1.85,9.1,12.941,15.78,5.09,24.75,108.74,108.74,14.33,-6.62,14.44,24.668,4.67,16.08,16034.45,3.98,1.16,7.77,-95.27,0.114,0.982,5.85,13.32,51.36,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 14:06:00",4542,13126,140256,1.47,7.22,12.932,15.66,5.05,24.73,108.98,108.98,14.36,-6.62,14.43,24.645,3.61,13.05,16019.24,3.62,1.16,7.77,-95.37,0.116,0.983,5.85,13.27,50.92,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 14:12:00",4543,13126,140856,2.09,10.26,12.948,15.74,5.08,24.74,108.86,108.86,14.33,-6.62,14.44,24.654,4.88,16.71,16025.05,3.79,1.16,7.77,-95.44,0.141,0.984,5.85,13.27,50.46,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 14:18:00",4544,13126,141456,1.74,8.55,12.931,15.58,5.03,24.72,109.05,109.05,14.36,-1.8,14.42,24.635,4.39,15.28,16012.74,3.49,1.16,7.77,-95.4,0.127,0.984,5.84,13.27,50.79,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 14:24:00",4545,13126,141756,1.79,8.8,12.94,15.45,4.98,24.73,108.96,108.96,14.35,1.42,14.43,24.647,5.03,17.15,16020.53,3.93,1.15,7.76,-95.11,0.133,0.984,5.85,13.27,50.62,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 14:30:00",4546,13126,142656,1.58,7.74,12.937,15.67,5.06,24.73,108.83,108.83,14.33,-6.62,14.43,24.643,3.69,13.26,16017.79,3.72,1.15,7.77,-95.31,0.129,0.983,5.85,13.27,50.59,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 14:36:00",4547,13126,143256,1.67,8.19,12.94,15.45,4.98,24.72,108.91,108.91,14.34,-6.62,14.43,24.639,4.51,15.63,16015.49,3.89,1.15,7.77,-95.35,0.14,0.981,5.85,13.27,51.73,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 14:42:00",4548,13126,143856,1.57,7.67,12.952,15.73,5.08,24.73,109,109,14.34,-6.63,14.43,24.64,3.74,13.4,16016.28,3.68,1.15,7.77,-95.46,0.165,0.979,5.85,13.27,50.55,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 14:48:00",4549,13126,144456,1.67,8.19,12.943,15.63,5.04,24.72,109.02,109.02,14.35,-6.63,14.43,24.636,3.99,14.15,16013.44,3.73,1.15,7.77,-95.46,0.154,0.979,5.85,13.27,51.15,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 14:54:00",4550,13126,144756,1.84,9.02,12.955,15.46,4.99,24.73,109.12,109.12,14.36,1.41,14.43,24.639,4.94,16.89,16015.12,3.69,1.16,7.77,-95.3,0.173,0.979,5.85,13.27,51.63,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 15:00:00",4551,13126,145656,1.82,8.95,12.962,15.45,4.98,24.72,109.28,109.28,14.37,-6.63,14.43,24.635,5.23,17.72,16012.48,3.93,1.16,7.77,-95.66,0.192,0.978,5.85,13.27,50.96,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 15:06:00",4552,13126,150256,2.15,10.58,12.966,15.63,5.04,24.72,109.31,109.31,14.37,-6.63,14.43,24.635,5.23,17.72,16012.72,4.14,1.16,7.78,-95.88,0.202,0.977,5.85,13.27,50.3,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 15:12:00",4553,13126,150856,1.63,8.01,12.97,15.66,5.05,24.72,109.17,109.17,14.35,-6.63,14.43,24.629,4.19,14.71,16009.02,3.62,1.15,7.78,-95.84,0.214,0.976,5.84,13.27,51.7,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 15:18:00",4554,13126,151456,1.92,9.42,12.968,15.49,5,24.72,109.33,109.33,14.37,-6.63,14.43,24.631,5.59,18.77,16010,3.84,1.15,7.78,-95.8,0.212,0.974,5.85,13.27,51.06,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 15:24:00",4555,13126,151756,1.94,9.51,12.964,15.45,4.98,24.72,109.29,109.29,14.37,1.4,14.43,24.634,5.01,17.07,16012.2,3.93,1.16,7.77,-95.62,0.198,0.975,5.85,13.27,51.57,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 15:30:00",4556,13126,152656,1.62,7.96,12.969,15.62,5.04,24.72,109.51,109.51,14.39,-6.63,14.43,24.633,4.09,14.44,16011.36,3.84,1.16,7.78,-95.99,0.211,0.973,5.85,13.27,50.41,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 15:36:00",4557,13126,153256,1.65,8.07,12.946,15.69,5.06,24.71,108.95,108.95,14.34,-6.63,14.42,24.631,4.15,14.6,16010.05,3.79,1.15,7.77,-95.67,0.164,0.972,5.85,13.27,51.07,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 15:42:00",4558,13126,153856,1.55,7.59,12.944,15.69,5.06,24.73,108.95,108.95,14.34,-6.63,14.43,24.642,3.88,13.82,16017.36,3.93,1.15,7.77,-95.62,0.146,0.972,5.85,13.27,50.51,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 15:48:00",4559,13126,154456,1.53,7.5,12.962,15.52,5.01,24.72,109.18,109.18,14.35,-6.63,14.43,24.636,3.97,14.07,16013.32,3.58,1.17,7.77,-95.68,0.194,0.97,5.84,13.27,50.44,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-31 15:54:00",4560,13126,154756,1.56,7.62,12.961,15.52,5.01,24.72,108.67,108.67,14.29,1.4,14.43,24.629,3.69,13.26,16008.58,3.84,1.17,7.76,-94.93,0.197,0.97,5.85,13.27,50.67,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
