"TOA5","MGEO_SERC","CR1000X","50443","CR1000X.8.5.0","CPU:MGEO_SERCv31INT.CR1X","63885","LevelTable"
"TIMESTAMP","RECORD","Level_m_CBS","Pressure_mbar_CBS","Temperature_CBS","Status_CBS"
"2026-03-31 09:12:00",3323,0,0,0,0
"2026-03-31 09:18:00",3324,0,0,0,0
"2026-03-31 09:24:00",3325,0,0,0,0
"2026-03-31 09:30:00",3326,0,0,0,0
"2026-03-31 09:36:00",3327,0,0,0,0
"2026-03-31 09:42:00",3328,0,0,0,0
"2026-03-31 09:48:00",3329,0,0,0,0
"2026-03-31 09:54:00",3330,0,0,0,0
"2026-03-31 10:00:00",3331,0,0,0,0
"2026-03-31 10:06:00",3332,0,0,0,0
"2026-03-31 10:12:00",3333,0,0,0,0
"2026-03-31 10:18:00",3334,0,0,0,0
"2026-03-31 10:24:00",3335,0,0,0,0
"2026-03-31 10:30:00",3336,0,0,0,0
"2026-03-31 10:36:00",3337,0,0,0,0
"2026-03-31 10:42:00",3338,0,0,0,0
"2026-03-31 10:48:00",3339,0,0,0,0
"2026-03-31 10:54:00",3340,0,0,0,0
"2026-03-31 11:00:00",3341,0,0,0,0
"2026-03-31 11:06:00",3342,0,0,0,0
"2026-03-31 11:12:00",3343,0,0,0,0
"2026-03-31 11:18:00",3344,0,0,0,0
"2026-03-31 11:24:00",3345,0,0,0,0
"2026-03-31 11:30:00",3346,0,0,0,0
"2026-03-31 11:36:00",3347,0,0,0,0
"2026-03-31 11:42:00",3348,0,0,0,0
"2026-03-31 11:48:00",3349,0,0,0,0
"2026-03-31 11:54:00",3350,0,0,0,0
"2026-03-31 12:00:00",3351,0,0,0,0
"2026-03-31 12:06:00",3352,0,0,0,0
"2026-03-31 12:12:00",3353,0,0,0,0
"2026-03-31 12:18:00",3354,0,0,0,0
"2026-03-31 12:24:00",3355,0,0,0,0
"2026-03-31 12:30:00",3356,0,0,0,0
"2026-03-31 12:36:00",3357,0,0,0,0
"2026-03-31 12:42:00",3358,0,0,0,0
"2026-03-31 12:48:00",3359,0,0,0,0
"2026-03-31 12:54:00",3360,0,0,0,0
"2026-03-31 13:00:00",3361,0,0,0,0
"2026-03-31 13:06:00",3362,0,0,0,0
"2026-03-31 13:12:00",3363,0,0,0,0
"2026-03-31 13:18:00",3364,0,0,0,0
"2026-03-31 13:24:00",3365,0,0,0,0
"2026-03-31 13:30:00",3366,0,0,0,0
"2026-03-31 13:36:00",3367,0,0,0,0
"2026-03-31 13:42:00",3368,0,0,0,0
"2026-03-31 13:48:00",3369,0,0,0,0
"2026-03-31 13:54:00",3370,0,0,0,0
"2026-03-31 14:00:00",3371,0,0,0,0
"2026-03-31 14:06:00",3372,0,0,0,0
"2026-03-31 14:12:00",3373,0,0,0,0
"2026-03-31 14:18:00",3374,0,0,0,0
"2026-03-31 14:24:00",3375,0,0,0,0
"2026-03-31 14:30:00",3376,0,0,0,0
"2026-03-31 14:36:00",3377,0,0,0,0
"2026-03-31 14:42:00",3378,0,0,0,0
"2026-03-31 14:48:00",3379,0,0,0,0
"2026-03-31 14:54:00",3380,0,0,0,0
"2026-03-31 15:00:00",3381,0,0,0,0
"2026-03-31 15:06:00",3382,0,0,0,0
"2026-03-31 15:12:00",3383,0,0,0,0
"2026-03-31 15:18:00",3384,0,0,0,0
"2026-03-31 15:24:00",3385,0,0,0,0
"2026-03-31 15:30:00",3386,0,0,0,0
"2026-03-31 15:36:00",3387,0,0,0,0
"2026-03-31 15:42:00",3388,0,0,0,0
"2026-03-31 15:48:00",3389,0,0,0,0
"2026-03-31 15:54:00",3390,0,0,0,0
"2026-03-31 16:00:00",3391,0,0,0,0
"2026-03-31 16:06:00",3392,0,0,0,0
"2026-03-31 16:12:00",3393,0,0,0,0
"2026-03-31 16:18:00",3394,0,0,0,0
"2026-03-31 16:24:00",3395,0,0,0,0
"2026-03-31 16:30:00",3396,0,0,0,0
"2026-03-31 16:36:00",3397,0,0,0,0
"2026-03-31 16:42:00",3398,0,0,0,0
"2026-03-31 16:48:00",3399,0,0,0,0
"2026-03-31 16:54:00",3400,0,0,0,0
"2026-03-31 17:00:00",3401,0,0,0,0
"2026-03-31 17:06:00",3402,0,0,0,0
"2026-03-31 17:12:00",3403,0,0,0,0
"2026-03-31 17:18:00",3404,0,0,0,0
"2026-03-31 17:24:00",3405,0,0,0,0
"2026-03-31 17:30:00",3406,0,0,0,0
"2026-03-31 17:36:00",3407,0,0,0,0
"2026-03-31 17:42:00",3408,0,0,0,0
"2026-03-31 17:48:00",3409,0,0,0,0
"2026-03-31 17:54:00",3410,0,0,0,0
"2026-03-31 18:00:00",3411,0,0,0,0
"2026-03-31 18:06:00",3412,0,0,0,0
"2026-03-31 18:12:00",3413,0,0,0,0
"2026-03-31 18:18:00",3414,0,0,0,0
"2026-03-31 18:24:00",3415,0,0,0,0
"2026-03-31 18:30:00",3416,0,0,0,0
"2026-03-31 18:36:00",3417,0,0,0,0
"2026-03-31 18:42:00",3418,0,0,0,0
"2026-03-31 18:48:00",3419,0,0,0,0
"2026-03-31 18:54:00",3420,0,0,0,0
"2026-03-31 19:00:00",3421,0,0,0,0
"2026-03-31 19:06:00",3422,0,0,0,0
"2026-03-31 19:12:00",3423,0,0,0,0
"2026-03-31 19:18:00",3424,0,0,0,0
"2026-03-31 19:24:00",3425,0,0,0,0
"2026-03-31 19:30:00",3426,0,0,0,0
"2026-03-31 19:36:00",3427,0,0,0,0
"2026-03-31 19:42:00",3428,0,0,0,0
"2026-03-31 19:48:00",3429,0,0,0,0
"2026-03-31 19:54:00",3430,0,0,0,0
"2026-03-31 20:00:00",3431,0,0,0,0
"2026-03-31 20:06:00",3432,0,0,0,0
"2026-03-31 20:12:00",3433,0,0,0,0
"2026-03-31 20:18:00",3434,0,0,0,0
"2026-03-31 20:24:00",3435,0,0,0,0
"2026-03-31 20:30:00",3436,0,0,0,0
"2026-03-31 20:36:00",3437,0,0,0,0
"2026-03-31 20:42:00",3438,0,0,0,0
"2026-03-31 20:48:00",3439,0,0,0,0
"2026-03-31 20:54:00",3440,0,0,0,0
"2026-03-31 21:00:00",3441,0,0,0,0
"2026-03-31 21:06:00",3442,0,0,0,0
"2026-03-31 21:12:00",3443,0,0,0,0
"2026-03-31 21:18:00",3444,0,0,0,0
"2026-03-31 21:24:00",3445,0,0,0,0
"2026-03-31 21:30:00",3446,0,0,0,0
"2026-03-31 21:36:00",3447,0,0,0,0
"2026-03-31 21:42:00",3448,0,0,0,0
"2026-03-31 21:48:00",3449,0,0,0,0
"2026-03-31 21:54:00",3450,0,0,0,0
"2026-03-31 22:00:00",3451,0,0,0,0
"2026-03-31 22:06:00",3452,0,0,0,0
"2026-03-31 22:12:00",3453,0,0,0,0
"2026-03-31 22:18:00",3454,0,0,0,0
"2026-03-31 22:24:00",3455,0,0,0,0
"2026-03-31 22:30:00",3456,0,0,0,0
"2026-03-31 22:36:00",3457,0,0,0,0
"2026-03-31 22:42:00",3458,0,0,0,0
"2026-03-31 22:48:00",3459,0,0,0,0
"2026-03-31 22:54:00",3460,0,0,0,0
